year,month,weekday,open,high,low,close,volume,pre_open,pre_open_2,pre_high,pre_high_2,pre_low,pre_low_2,pre_close,pre_close_2,pre_vol,pre_vol_2,pre_average,pre_average_2,average,tomorrows_average,target
2010,January,Friday,450.330684136657,450.330684136657,450.330684136657,453.2909240722656,362.0,469.9422874998105,492.1442546110984,469.9422874998105,492.1442546110984,451.4406350401871,492.1442546110984,458.84124755859375,481.0433349609375,40416.0,980.0,464.3917675292021,486.59379478601795,451.81080410446134,454.4010254072108,1
2010,February,Monday,455.511126742156,455.511126742156,455.511126742156,453.2909240722656,2682.0,450.330684136657,469.9422874998105,450.330684136657,469.9422874998105,450.330684136657,451.4406350401871,453.2909240722656,458.84124755859375,362.0,40416.0,451.81080410446134,464.3917675292021,454.4010254072108,453.2909240722656,0
2010,February,Tuesday,453.2909240722656,453.2909240722656,453.2909240722656,453.2909240722656,2682.0,455.511126742156,450.330684136657,455.511126742156,450.330684136657,455.511126742156,450.330684136657,453.2909240722656,453.2909240722656,2682.0,362.0,454.4010254072108,451.81080410446134,453.2909240722656,453.2909240722656,0
2010,February,Wednesday,453.2909240722656,453.2909240722656,453.2909240722656,453.2909240722656,2682.0,453.2909240722656,455.511126742156,453.2909240722656,455.511126742156,453.2909240722656,455.511126742156,453.2909240722656,453.2909240722656,2682.0,2682.0,453.2909240722656,454.4010254072108,453.2909240722656,447.74039747147674,0
2010,February,Thursday,444.04002956209416,448.4804044133503,444.04002956209416,451.4407653808594,5890.0,453.2909240722656,453.2909240722656,453.2909240722656,453.2909240722656,453.2909240722656,453.2909240722656,453.2909240722656,453.2909240722656,2682.0,2682.0,453.2909240722656,453.2909240722656,447.74039747147674,445.8902438076959,0
2010,February,Friday,440.3397222345324,440.3397222345324,440.3397222345324,451.4407653808594,333.0,444.04002956209416,453.2909240722656,448.4804044133503,453.2909240722656,444.04002956209416,453.2909240722656,451.4407653808594,453.2909240722656,5890.0,2682.0,447.74039747147674,453.2909240722656,445.8902438076959,438.48943969771864,0
2010,February,Monday,444.0399450692654,444.0399450692654,440.3396384458056,432.9389343261719,8181.0,440.3397222345324,444.04002956209416,440.3397222345324,448.4804044133503,440.3397222345324,444.04002956209416,451.4407653808594,451.4407653808594,333.0,5890.0,445.8902438076959,447.74039747147674,438.48943969771864,432.9389343261719,0
2010,February,Tuesday,432.9389343261719,432.9389343261719,432.9389343261719,432.9389343261719,8181.0,444.0399450692654,440.3397222345324,444.0399450692654,440.3397222345324,440.3396384458056,440.3397222345324,432.9389343261719,451.4407653808594,8181.0,333.0,438.48943969771864,445.8902438076959,432.9389343261719,424.6132099266184,0
2010,February,Wednesday,425.53827898409617,425.53827898409617,425.53827898409617,423.6881408691406,4342.0,432.9389343261719,444.0399450692654,432.9389343261719,444.0399450692654,432.9389343261719,440.3396384458056,432.9389343261719,432.9389343261719,8181.0,8181.0,432.9389343261719,438.48943969771864,424.6132099266184,412.5871906434712,0
2010,February,Thursday,408.5168495486611,408.5168495486611,407.4067785525569,416.6575317382813,5364.0,425.53827898409617,432.9389343261719,425.53827898409617,432.9389343261719,425.53827898409617,432.9389343261719,423.6881408691406,432.9389343261719,4342.0,8181.0,424.6132099266184,432.9389343261719,412.5871906434712,412.5871887207031,0
2010,February,Friday,412.5871887207031,412.5871887207031,412.5871887207031,412.5871887207031,5364.0,408.5168495486611,425.53827898409617,408.5168495486611,425.53827898409617,407.4067785525569,425.53827898409617,416.6575317382813,423.6881408691406,5364.0,4342.0,412.5871906434712,424.6132099266184,412.5871887207031,411.847116113069,0
2010,February,Monday,407.4067566402005,407.4067566402005,407.4067566402005,416.2874755859375,2682.0,412.5871887207031,408.5168495486611,412.5871887207031,408.5168495486611,412.5871887207031,407.4067785525569,412.5871887207031,416.6575317382813,5364.0,5364.0,412.5871887207031,412.5871906434712,411.847116113069,417.54562363021955,1
2010,February,Tuesday,418.80377167450166,418.80377167450166,418.80377167450166,416.2874755859375,1341.0,407.4067566402005,412.5871887207031,407.4067566402005,412.5871887207031,407.4067566402005,412.5871887207031,416.2874755859375,412.5871887207031,2682.0,5364.0,411.847116113069,412.5871887207031,417.54562363021955,416.2874755859375,0
2010,February,Wednesday,416.2874755859375,416.2874755859375,416.2874755859375,416.2874755859375,1341.0,418.80377167450166,407.4067566402005,418.80377167450166,407.4067566402005,418.80377167450166,407.4067566402005,416.2874755859375,416.2874755859375,1341.0,2682.0,417.54562363021955,411.847116113069,416.2874755859375,420.54282428827594,1
2010,February,Thursday,417.3975077074112,429.0906144397077,417.3975077074112,423.6881408691406,28165.0,416.2874755859375,418.80377167450166,416.2874755859375,418.80377167450166,416.2874755859375,418.80377167450166,416.2874755859375,416.2874755859375,1341.0,1341.0,416.2874755859375,417.54562363021955,420.54282428827594,428.31353159288517,1
2010,February,Friday,432.93892231662977,432.93892231662977,432.93892231662977,423.6881408691406,2289.0,417.3975077074112,416.2874755859375,429.0906144397077,416.2874755859375,417.3975077074112,416.2874755859375,423.6881408691406,416.2874755859375,28165.0,1341.0,420.54282428827594,416.2874755859375,428.31353159288517,424.79822676720437,0
2010,February,Monday,425.90831266526806,425.90831266526806,425.1682755938281,423.6881408691406,1640.0,432.93892231662977,417.3975077074112,432.93892231662977,429.0906144397077,432.93892231662977,417.3975077074112,423.6881408691406,423.6881408691406,2289.0,28165.0,428.31353159288517,420.54282428827594,424.79822676720437,419.9878845214844,0
2010,February,Tuesday,419.9878845214844,419.9878845214844,419.9878845214844,419.9878845214844,1640.0,425.90831266526806,432.93892231662977,425.90831266526806,432.93892231662977,425.1682755938281,432.93892231662977,423.6881408691406,423.6881408691406,1640.0,2289.0,424.79822676720437,428.31353159288517,419.9878845214844,423.6881408691406,1
2010,February,Wednesday,423.6881408691406,423.6881408691406,423.6881408691406,423.6881408691406,1640.0,419.9878845214844,425.90831266526806,419.9878845214844,425.90831266526806,419.9878845214844,425.1682755938281,419.9878845214844,423.6881408691406,1640.0,1640.0,419.9878845214844,424.79822676720437,423.6881408691406,425.5382995605469,1
2010,February,Thursday,425.5382995605469,425.5382995605469,425.5382995605469,425.5382995605469,1640.0,423.6881408691406,419.9878845214844,423.6881408691406,419.9878845214844,423.6881408691406,419.9878845214844,423.6881408691406,419.9878845214844,1640.0,1640.0,423.6881408691406,419.9878845214844,425.5382995605469,426.8334175072725,1
2010,February,Friday,428.1285354539981,428.1285354539981,428.1285354539981,425.5382995605469,670.0,425.5382995605469,423.6881408691406,425.5382995605469,423.6881408691406,425.5382995605469,423.6881408691406,425.5382995605469,423.6881408691406,1640.0,1640.0,425.5382995605469,423.6881408691406,426.8334175072725,425.723310970134,0
2010,March,Monday,427.7584810711274,432.93892231662977,427.7584810711274,423.6881408691406,5364.0,428.1285354539981,425.5382995605469,428.1285354539981,425.5382995605469,428.1285354539981,425.5382995605469,425.5382995605469,425.5382995605469,670.0,1640.0,426.8334175072725,425.5382995605469,425.723310970134,431.08880085783153,1
2010,March,Tuesday,432.9389542547256,432.9389542547256,432.9389542547256,429.2386474609375,10729.0,427.7584810711274,428.1285354539981,432.93892231662977,428.1285354539981,427.7584810711274,428.1285354539981,423.6881408691406,425.5382995605469,5364.0,670.0,425.723310970134,426.8334175072725,431.08880085783153,436.6393127441406,1
2010,March,Wednesday,436.6393127441406,436.6393127441406,436.6393127441406,436.6393127441406,16764.0,432.9389542547256,427.7584810711274,432.9389542547256,432.93892231662977,432.9389542547256,427.7584810711274,429.2386474609375,423.6881408691406,10729.0,5364.0,431.08880085783153,425.723310970134,436.6393127441406,434.7891845703125,0
2010,March,Thursday,434.7891845703125,434.7891845703125,434.7891845703125,434.7891845703125,16764.0,436.6393127441406,432.9389542547256,436.6393127441406,432.9389542547256,436.6393127441406,432.9389542547256,436.6393127441406,429.2386474609375,16764.0,10729.0,436.6393127441406,431.08880085783153,434.7891845703125,434.7891845703125,0
2010,March,Friday,434.7891845703125,434.7891845703125,434.7891845703125,434.7891845703125,16764.0,434.7891845703125,436.6393127441406,434.7891845703125,436.6393127441406,434.7891845703125,436.6393127441406,434.7891845703125,436.6393127441406,16764.0,16764.0,434.7891845703125,436.6393127441406,434.7891845703125,437.1944110843236,1
2010,March,Monday,439.2295814459909,444.0399896264605,432.9389777694359,435.15924072265625,130066.0,434.7891845703125,434.7891845703125,434.7891845703125,434.7891845703125,434.7891845703125,434.7891845703125,434.7891845703125,434.7891845703125,16764.0,16764.0,434.7891845703125,434.7891845703125,437.1944110843236,450.51559002413,1
2010,March,Tuesday,444.0399996283381,458.84134910443385,444.0399996283381,456.9911804199219,207361.0,439.2295814459909,434.7891845703125,444.0399896264605,434.7891845703125,432.9389777694359,434.7891845703125,435.15924072265625,434.7891845703125,130066.0,16764.0,437.1944110843236,434.7891845703125,450.51559002413,468.09214881745015,1
2010,March,Wednesday,462.541627957166,472.9766332246799,462.541627957166,473.6426696777344,21459.0,444.0399996283381,439.2295814459909,458.84134910443385,444.0399896264605,444.0399996283381,432.9389777694359,456.9911804199219,435.15924072265625,207361.0,130066.0,450.51559002413,437.1944110843236,468.09214881745015,456.06603513940615,0
2010,March,Thursday,434.7891442534216,477.3429260253906,434.7891442534216,477.3429260253906,21459.0,462.541627957166,444.0399996283381,472.9766332246799,458.84134910443385,462.541627957166,444.0399996283381,473.6426696777344,456.9911804199219,21459.0,207361.0,468.09214881745015,450.51559002413,456.06603513940615,484.7437133789063,1
2010,March,Friday,484.7437133789063,484.7437133789063,484.7437133789063,484.7437133789063,8047.0,434.7891442534216,462.541627957166,477.3429260253906,472.9766332246799,434.7891442534216,462.541627957166,477.3429260253906,473.6426696777344,21459.0,21459.0,456.06603513940615,468.09214881745015,484.7437133789063,501.39514477577654,1
2010,March,Monday,484.7436586921781,510.6460174969615,484.7436586921781,518.046630859375,8047.0,484.7437133789063,434.7891442534216,484.7437133789063,477.3429260253906,484.7437133789063,434.7891442534216,484.7437133789063,477.3429260253906,8047.0,21459.0,484.7437133789063,456.06603513940615,501.39514477577654,525.4473768343057,1
2010,March,Tuesday,529.1477443912678,530.2578455710841,529.1477443912678,521.7470092773438,9967.0,484.7436586921781,484.7437133789063,510.6460174969615,484.7437133789063,484.7436586921781,484.7437133789063,518.046630859375,484.7437133789063,8047.0,8047.0,501.39514477577654,484.7437133789063,525.4473768343057,518.046630859375,0
2010,March,Wednesday,518.046630859375,518.046630859375,518.046630859375,518.046630859375,9967.0,529.1477443912678,484.7436586921781,530.2578455710841,510.6460174969615,529.1477443912678,484.7436586921781,521.7470092773438,518.046630859375,9967.0,8047.0,525.4473768343057,501.39514477577654,518.046630859375,507.87075918884995,0
2010,March,Thursday,512.1261619323874,512.1261619323874,512.1261619323874,503.6153564453125,6705.0,518.046630859375,529.1477443912678,518.046630859375,530.2578455710841,518.046630859375,529.1477443912678,518.046630859375,521.7470092773438,9967.0,9967.0,518.046630859375,525.4473768343057,507.87075918884995,511.01607009022064,1
2010,March,Friday,513.2363027780975,513.2363027780975,512.1262015796132,508.79583740234375,5364.0,512.1261619323874,518.046630859375,512.1261619323874,518.046630859375,512.1261619323874,518.046630859375,503.6153564453125,518.046630859375,6705.0,9967.0,507.87075918884995,518.046630859375,511.01607009022064,506.9457092285156,0
2010,March,Monday,506.9457092285156,506.9457092285156,506.9457092285156,506.9457092285156,5364.0,513.2363027780975,512.1261619323874,513.2363027780975,512.1261619323874,512.1262015796132,512.1261619323874,508.79583740234375,503.6153564453125,5364.0,6705.0,511.01607009022064,507.87075918884995,506.9457092285156,509.16587734953,1
2010,March,Tuesday,508.4258098748412,509.16587734953,508.4258098748412,509.9059448242188,19179.0,506.9457092285156,513.2363027780975,506.9457092285156,513.2363027780975,506.9457092285156,512.1262015796132,506.9457092285156,508.79583740234375,5364.0,5364.0,506.9457092285156,511.01607009022064,509.16587734953,522.67209477089,1
2010,March,Wednesday,518.0466431550611,526.1874452687373,518.0466431550611,527.2975463867188,10729.0,508.4258098748412,506.9457092285156,509.16587734953,506.9457092285156,508.4258098748412,506.9457092285156,509.9059448242188,506.9457092285156,19179.0,5364.0,509.16587734953,506.9457092285156,522.67209477089,532.6630048327235,1
2010,March,Thursday,538.0284632787282,538.0284632787282,533.5880588068022,527.2975463867188,2313.0,518.0466431550611,508.4258098748412,526.1874452687373,509.16587734953,518.0466431550611,508.4258098748412,527.2975463867188,509.9059448242188,10729.0,19179.0,522.67209477089,509.16587734953,532.6630048327235,521.4510879069588,0
2010,March,Friday,519.3048857748552,519.3048857748552,519.3048857748552,523.5972900390625,670.0,538.0284632787282,518.0466431550611,538.0284632787282,526.1874452687373,533.5880588068022,518.0466431550611,527.2975463867188,527.2975463867188,2313.0,10729.0,532.6630048327235,522.67209477089,521.4510879069588,527.2975463867188,1
2010,March,Sunday,527.2975463867188,527.2975463867188,527.2975463867188,527.2975463867188,670.0,519.3048857748552,538.0284632787282,519.3048857748552,538.0284632787282,519.3048857748552,533.5880588068022,523.5972900390625,527.2975463867188,670.0,2313.0,521.4510879069588,532.6630048327235,527.2975463867188,529.3326627682009,1
2010,March,Monday,530.9977840324954,533.588019785026,515.0863964201865,527.6675415039062,3226.0,527.2975463867188,519.3048857748552,527.2975463867188,519.3048857748552,527.2975463867188,519.3048857748552,527.2975463867188,523.5972900390625,670.0,670.0,527.2975463867188,521.4510879069588,529.3326627682009,526.5575907767638,0
2010,March,Tuesday,529.5178915144653,529.5178915144653,521.7471210098204,523.5972900390625,3868.0,530.9977840324954,527.2975463867188,533.588019785026,527.2975463867188,515.0863964201865,527.2975463867188,527.6675415039062,527.2975463867188,3226.0,670.0,529.3326627682009,527.2975463867188,526.5575907767638,508.7959083313418,0
2010,March,Wednesday,510.646107434168,510.646107434168,497.9909285279362,506.9457092285156,243714.0,529.5178915144653,530.9977840324954,529.5178915144653,533.588019785026,521.7471210098204,515.0863964201865,523.5972900390625,527.6675415039062,3868.0,3226.0,526.5575907767638,529.3326627682009,508.7959083313418,512.625299229578,1
2010,April,Monday,518.1772036837654,518.1772036837654,504.4084563985488,507.0733947753906,938.0,510.646107434168,529.5178915144653,510.646107434168,529.5178915144653,497.9909285279362,521.7471210098204,506.9457092285156,523.5972900390625,243714.0,3868.0,508.7959083313418,526.5575907767638,512.625299229578,511.3298851554742,0
2010,April,Tuesday,515.5863755355577,515.9565024991703,515.5863755355577,507.0733947753906,2965.0,518.1772036837654,510.646107434168,518.1772036837654,510.646107434168,504.4084563985488,497.9909285279362,507.0733947753906,506.9457092285156,938.0,243714.0,512.625299229578,508.7959083313418,511.3298851554742,497.8203092386754,0
2010,April,Wednesday,495.9696895222727,495.9696895222727,494.1189637609775,499.6709289550781,5521.0,515.5863755355577,518.1772036837654,515.9565024991703,518.1772036837654,515.5863755355577,504.4084563985488,507.0733947753906,507.0733947753906,2965.0,938.0,511.3298851554742,512.625299229578,497.8203092386754,499.6709289550781,1
2010,April,Thursday,499.6709289550781,499.6709289550781,499.6709289550781,499.6709289550781,5521.0,495.9696895222727,515.5863755355577,495.9696895222727,515.9565024991703,494.1189637609775,515.5863755355577,499.6709289550781,507.0733947753906,5521.0,2965.0,497.8203092386754,511.3298851554742,499.6709289550781,507.07344669788995,1
2010,April,Sunday,510.7747315305456,510.7747315305456,507.07340125007954,503.3721618652344,1072.0,499.6709289550781,495.9696895222727,499.6709289550781,495.9696895222727,499.6709289550781,494.1189637609775,499.6709289550781,499.6709289550781,5521.0,5521.0,499.6709289550781,497.8203092386754,507.07344669788995,516.3266414227655,1
2010,April,Monday,514.4760367517812,514.4760367517812,504.84900818952696,518.17724609375,4576.0,510.7747315305456,499.6709289550781,510.7747315305456,499.6709289550781,507.07340125007954,499.6709289550781,503.3721618652344,499.6709289550781,1072.0,5521.0,507.07344669788995,499.6709289550781,516.3266414227655,521.8785400390625,1
2010,April,Tuesday,521.8785400390625,521.8785400390625,521.8785400390625,521.8785400390625,4576.0,514.4760367517812,510.7747315305456,514.4760367517812,510.7747315305456,504.84900818952696,507.07340125007954,518.17724609375,503.3721618652344,4576.0,1072.0,516.3266414227655,507.07344669788995,521.8785400390625,518.5475756644074,0
2010,April,Wednesday,520.7683080670961,535.2773152873799,520.7683080670961,516.3268432617188,3137.0,521.8785400390625,514.4760367517812,521.8785400390625,514.4760367517812,521.8785400390625,504.84900818952696,521.8785400390625,518.17724609375,4576.0,4576.0,521.8785400390625,516.3266414227655,518.5475756644074,525.0245517359651,1
2010,April,Thursday,524.4693915578678,524.4693915578678,524.4693915578678,525.5797119140625,1427.0,520.7683080670961,521.8785400390625,535.2773152873799,521.8785400390625,520.7683080670961,521.8785400390625,516.3268432617188,521.8785400390625,3137.0,4576.0,518.5475756644074,521.8785400390625,525.0245517359651,529.281012056864,1
2010,April,Sunday,532.9823121996654,532.9823121996654,532.9823121996654,525.5797119140625,7448.0,524.4693915578678,520.7683080670961,524.4693915578678,535.2773152873799,524.4693915578678,520.7683080670961,525.5797119140625,516.3268432617188,1427.0,3137.0,525.0245517359651,518.5475756644074,529.281012056864,526.6902465820312,0
2010,April,Monday,526.6902465820312,526.6902465820312,526.6902465820312,526.6902465820312,7448.0,532.9823121996654,524.4693915578678,532.9823121996654,524.4693915578678,532.9823121996654,524.4693915578678,525.5797119140625,525.5797119140625,7448.0,1427.0,529.281012056864,525.0245517359651,526.6902465820312,519.1025690723623,0
2010,April,Tuesday,514.476012168162,522.5447560109099,514.476012168162,523.7291259765625,3057.0,526.6902465820312,532.9823121996654,526.6902465820312,532.9823121996654,526.6902465820312,532.9823121996654,526.6902465820312,525.5797119140625,7448.0,7448.0,526.6902465820312,529.281012056864,519.1025690723623,518.7325220526591,0
2010,April,Wednesday,514.4760914685995,526.3201565332402,512.9955833355194,522.9889526367188,25879.0,514.476012168162,526.6902465820312,522.5447560109099,526.6902465820312,514.476012168162,526.6902465820312,523.7291259765625,526.6902465820312,3057.0,7448.0,519.1025690723623,526.6902465820312,518.7325220526591,526.1350627180595,1
2010,April,Thursday,529.2811727994003,529.2811727994003,521.8785715369087,522.9889526367188,18441.0,514.4760914685995,514.476012168162,526.3201565332402,522.5447560109099,512.9955833355194,514.476012168162,522.9889526367188,523.7291259765625,25879.0,3057.0,518.7325220526591,519.1025690723623,526.1350627180595,518.9175542501575,0
2010,April,Sunday,515.9565684612525,536.3134934653754,515.9565684612525,521.8785400390625,10729.0,529.2811727994003,514.4760914685995,529.2811727994003,526.3201565332402,521.8785715369087,512.9955833355194,522.9889526367188,522.9889526367188,18441.0,25879.0,526.1350627180595,518.7325220526591,518.9175542501575,521.8785400390625,1
2010,April,Monday,521.8785400390625,521.8785400390625,521.8785400390625,521.8785400390625,10729.0,515.9565684612525,529.2811727994003,536.3134934653754,529.2811727994003,515.9565684612525,521.8785715369087,521.8785400390625,522.9889526367188,10729.0,18441.0,518.9175542501575,526.1350627180595,521.8785400390625,521.8785400390625,0
2010,April,Tuesday,521.8785400390625,521.8785400390625,521.8785400390625,521.8785400390625,10729.0,521.8785400390625,515.9565684612525,521.8785400390625,536.3134934653754,521.8785400390625,515.9565684612525,521.8785400390625,521.8785400390625,10729.0,10729.0,521.8785400390625,518.9175542501575,521.8785400390625,521.8785400390625,0
2010,April,Wednesday,521.8785400390625,521.8785400390625,521.8785400390625,521.8785400390625,10729.0,521.8785400390625,521.8785400390625,521.8785400390625,521.8785400390625,521.8785400390625,521.8785400390625,521.8785400390625,521.8785400390625,10729.0,10729.0,521.8785400390625,521.8785400390625,521.8785400390625,523.7291259765625,1
2010,April,Thursday,523.7291259765625,523.7291259765625,523.7291259765625,523.7291259765625,10729.0,521.8785400390625,521.8785400390625,521.8785400390625,521.8785400390625,521.8785400390625,521.8785400390625,521.8785400390625,521.8785400390625,10729.0,10729.0,521.8785400390625,521.8785400390625,523.7291259765625,524.5843501525566,1
2010,May,Monday,532.8418570433944,532.8418570433944,532.8344641965938,516.3268432617188,182.0,523.7291259765625,521.8785400390625,523.7291259765625,521.8785400390625,523.7291259765625,521.8785400390625,523.7291259765625,521.8785400390625,10729.0,10729.0,523.7291259765625,521.8785400390625,524.5843501525566,520.0277709960938,0
2010,May,Tuesday,520.0277709960938,520.0277709960938,520.0277709960938,520.0277709960938,182.0,532.8418570433944,523.7291259765625,532.8418570433944,523.7291259765625,532.8344641965938,523.7291259765625,516.3268432617188,523.7291259765625,182.0,10729.0,524.5843501525566,523.7291259765625,520.0277709960938,507.07344669788995,0
2010,May,Wednesday,510.7747315305456,510.7747315305456,495.96968309554416,503.3721618652344,9543.0,520.0277709960938,532.8418570433944,520.0277709960938,532.8418570433944,520.0277709960938,532.8344641965938,520.0277709960938,516.3268432617188,182.0,182.0,520.0277709960938,524.5843501525566,507.07344669788995,496.89494298703534,0
2010,May,Thursday,492.2683405639144,503.3721803196963,492.2683405639144,501.52154541015625,8047.0,510.7747315305456,520.0277709960938,510.7747315305456,520.0277709960938,495.96968309554416,520.0277709960938,503.3721618652344,520.0277709960938,9543.0,182.0,507.07344669788995,520.0277709960938,496.89494298703534,507.0733947753906,1
2010,May,Sunday,507.0733947753906,512.9954867902703,507.0733947753906,507.0733947753906,6740.0,492.2683405639144,510.7747315305456,503.3721803196963,510.7747315305456,492.2683405639144,495.96968309554416,501.52154541015625,503.3721618652344,8047.0,9543.0,496.89494298703534,507.07344669788995,507.0733947753906,501.5215421728118,0
2010,May,Monday,499.67092248038927,499.67092248038927,492.2683225165378,503.3721618652344,4861.0,507.0733947753906,492.2683405639144,512.9954867902703,503.3721803196963,507.0733947753906,492.2683405639144,507.0733947753906,501.52154541015625,6740.0,8047.0,507.0733947753906,496.89494298703534,501.5215421728118,490.41775857467553,0
2010,May,Tuesday,492.26837847747606,492.26837847747606,488.567138671875,488.567138671875,8047.0,499.67092248038927,507.0733947753906,499.67092248038927,512.9954867902703,492.2683225165378,507.0733947753906,503.3721618652344,507.0733947753906,4861.0,6740.0,501.5215421728118,507.0733947753906,490.41775857467553,491.1580125955045,1
2010,May,Wednesday,493.748886519134,493.748886519134,492.63850548789054,488.567138671875,6039.0,492.26837847747606,499.67092248038927,492.26837847747606,499.67092248038927,488.567138671875,492.2683225165378,488.567138671875,503.3721618652344,8047.0,4861.0,490.41775857467553,501.5215421728118,491.1580125955045,495.0443203884902,1
2010,May,Thursday,495.969683257449,495.969683257449,495.969683257449,494.1189575195313,4023.0,493.748886519134,492.26837847747606,493.748886519134,492.26837847747606,492.63850548789054,488.567138671875,488.567138671875,488.567138671875,6039.0,8047.0,491.1580125955045,490.41775857467553,495.0443203884902,500.50920750760275,1
