open,close,average
517.9302741473946,506.8317565917969,512.3810153695957
515.3406806192917,506.8317565917969,511.0862186055443
495.7332641804036,499.4327392578125,497.583001719108
499.4327392578125,499.4327392578125,499.4327392578125
510.5313358754347,503.1322937011719,506.8318147883033
514.230852398587,517.9302978515625,516.0805751250748
521.6296997070312,521.6296997070312,521.6296997070312
520.5197896075907,516.0804443359375,518.300116971764
524.2194324489419,525.3292236328125,524.7743280408772
532.7282958815063,525.3292236328125,529.0287597571594
526.4390869140625,526.4390869140625,526.4390869140625
514.2307288889792,523.4794311523438,518.8550800206615
514.2309413415297,522.73974609375,518.4853437176398
529.0289679857675,522.73974609375,525.8843570397587
515.7105518233582,521.6296997070312,518.6701257651947
521.6296997070312,521.6296997070312,521.6296997070312
521.6296997070312,521.6296997070312,521.6296997070312
521.6296997070312,521.6296997070312,521.6296997070312
523.4794311523438,523.4794311523438,523.4794311523438
532.5875769049508,516.0804443359375,524.3340106204441
519.7799682617188,519.7799682617188,519.7799682617188
510.5313358754347,503.1322937011719,506.8318147883033
492.0336468937904,501.2824401855469,496.6580435396686
506.8317565917969,506.8317565917969,506.8317565917969
499.4328180401941,503.1322937011719,501.282555870683
492.03370386292914,488.334228515625,490.183966189277
493.5135061154908,488.334228515625,490.9238673155579
495.7332970247463,493.8834533691406,494.8083751969435
506.6578619765097,493.8834533691406,500.2706576728252
503.1322114412146,504.9819641113281,504.0570877762714
490.1839599609375,490.1839599609375,490.1839599609375
484.6346857042337,471.31646728515625,477.97557649469496
479.455317973068,471.31646728515625,475.38589262911216
469.8367309570313,469.8367309570313,469.8367309570313
464.28753662109375,464.28753662109375,464.28753662109375
473.5362402082421,464.28753662109375,468.911888414668
464.28753662109375,464.28753662109375,464.28753662109375
464.28753662109375,464.28753662109375,464.28753662109375
469.83670713299193,462.8075866699219,466.3221469014569
462.8075866699219,462.8075866699219,462.8075866699219
473.5361820567258,462.8075866699219,468.17188436332384
473.53622757275633,467.9869995117188,470.7616135422376
455.038744815392,458.73822021484375,456.88848251511786
450.969318847585,458.73822021484375,454.8537695312144
461.7718595697396,461.6978149414063,461.734837255573
466.8771997789773,466.1372985839844,466.5072491814808
471.31646728515625,471.31646728515625,471.31646728515625
471.31646728515625,471.31646728515625,471.31646728515625
470.2066650390625,470.2066650390625,470.2066650390625
470.2066650390625,470.2066650390625,470.2066650390625
480.93526128536007,470.2066650390625,475.5709631622113
470.2066650390625,470.2066650390625,470.2066650390625
463.17754190353577,470.946533203125,467.0620375533304
469.466796875,469.466796875,469.466796875
471.68646240234375,471.68646240234375,471.68646240234375
468.72686724182233,473.53619384765625,471.1315305447393
480.9352592242845,489.4440612792969,485.18966025179066
484.6347320398593,490.1839599609375,487.4093460003984
480.9352463412516,474.6460266113281,477.7906364762899
464.2875023737169,474.6460266113281,469.46676449252254
484.634765625,484.634765625,484.634765625
482.785043045854,484.634765625,483.70990433542704
495.7332130177329,496.4731140136719,496.1031635157024
492.7735688531472,494.6233215332031,493.6984451931752
489.0740937771329,494.6233215332031,491.848707655168
490.9238700290256,492.03369140625,491.4787807176378
490.9238352454516,488.7041320800781,489.8139836627648
488.3342615278619,487.5943603515625,487.96431093971216
488.3342260746832,489.0741271972656,488.7041766359744
488.3342195680228,486.4844970703125,487.4093583191676
484.634744288503,486.4844970703125,485.5596206794078
488.3342195680228,486.4844970703125,487.4093583191676
486.4845388712153,487.5943603515625,487.0394496113889
488.3342615278619,487.5943603515625,487.96431093971216
484.6347119685437,482.4150390625,483.5248755155218
487.9643057530979,480.1954040527344,484.07985490291617
487.9643057530979,480.1954040527344,484.07985490291617
482.7850791104164,478.3455810546875,480.565330082552
487.2243798876534,482.7850036621094,485.0046917748814
480.9353147748847,477.2357482910156,479.0855315329502
476.1258287670288,474.6460266113281,475.38592768917846
473.53620070803385,480.9352416992188,477.2357212036263
479.8254271632477,478.7154846191406,479.27045589119416
471.68646240234375,471.68646240234375,471.68646240234375
479.8253857789904,463.1775512695313,471.5014685242609
473.5362060683546,469.8367309570313,471.68646851269295
481.6751574453393,471.68646240234375,476.6808099238416
466.6921393268515,473.53619384765625,470.11416658725386
471.3164906676881,473.53619384765625,472.42634225767216
466.1372177573453,476.86572265625,471.5014702067977
465.3973684517917,470.2066650390625,467.8020167454271
466.1372818524711,480.1954040527344,473.1663429526028
488.33420898959264,499.0628051757813,493.698507082687
501.6524951340565,497.58306884765625,499.6177819908564
489.814052463758,500.1726989746094,494.9933757191837
504.98202622435656,500.1726989746094,502.57736259948297
502.02237751121646,494.9933776855469,498.5078775983817
489.0740387107064,497.952880859375,493.5134597850407
503.1321735084966,492.7735290527344,497.9528512806155
497.5830029543125,494.2533874511719,495.9181952027422
494.25336910481866,490.5538940429688,492.4036315738937
490.553834084528,509.7912292480469,500.17253166628745
506.83177978801785,517.9302978515625,512.3810388197902
521.629687985567,520.5198364257812,521.0747622056741
517.9302248359759,540.127197265625,529.0287110508004
540.1271296785313,556.77490234375,548.4510160111406
553.0755807698037,560.8446044921875,556.9600926309956
561.5844042078627,545.3065795898438,553.4454918988532
540.2810649967863,536.2105102539062,538.2457876253463
540.2810630494704,532.8800048828125,536.5805339661415
529.1795060922093,532.8800048828125,531.0297554875109
529.5495643593775,536.9506225585938,533.2500934589857
536.5805680775924,540.2810668945312,538.4308174860619
540.2811873408207,534.3603515625,537.3207694516603
532.8800086752017,540.2810668945312,536.5805377848665
525.4788272299385,535.8404541015625,530.6596406657504
529.1795650827153,528.439453125,528.8095091038576
528.4394508248282,525.4788818359375,526.9591663303829
528.4393870248675,520.6681518554688,524.5537694401681
521.7783408166694,503.2755737304688,512.5269572735691
510.67672297476616,503.2755737304688,506.9761483526175
499.57504454740985,503.2755737304688,501.4253091389393
505.8660582349424,505.4960021972656,505.681030216104
499.57504454740985,503.2755737304688,501.4253091389393
503.2755149503169,506.9760437011719,505.1257793257444
511.4168678585384,507.71624755859375,509.56655770856605
511.7868310432693,506.9760437011719,509.3814373722206
502.5354031416013,506.9760437011719,504.7557234213866
513.2670546607005,506.9760437011719,510.1215491809362
502.5354031416013,506.9760437011719,504.7557234213866
503.2755149503169,506.9760437011719,505.1257793257444
505.4958781105781,501.0552673339844,503.27557272228125
489.5834977520436,492.9139709472656,491.2487343496546
485.1429187393845,495.8745727539063,490.5087457466455
498.8350531881644,501.7954711914063,500.31526218978536
506.23596304014825,508.0862426757813,507.1611028579648
503.2756982891818,510.6768493652344,506.9762738272081
514.0072645079331,517.707763671875,515.857514089904
515.1173356877067,509.1963806152344,512.1568581514705
509.1964385989989,503.2755737304688,506.23600616473385
498.4649328964509,494.0242004394531,496.244566667952
506.60613781839015,499.205078125,502.9056079716951
501.4253520245453,495.8745727539063,498.6499623892258
498.83498888574576,494.0242004394531,496.4295946625994
495.8745727539063,495.8745727539063,495.8745727539063
497.35479689179374,495.5045471191406,496.4296720054672
488.1033326842627,488.473388671875,488.2883606780688
488.4734538595156,501.7954711914063,495.13446252546095
500.31509194677295,496.984619140625,498.649855543699
506.9760437011719,506.9760437011719,506.9760437011719
504.0156267590325,506.9760437011719,505.4958352301022
512.5270341620337,504.0157165527344,508.271375357384
499.5751037597656,499.5751037597656,499.5751037597656
506.9761626760368,498.8349914550781,502.9055770655575
503.2756333814314,499.5751037597656,501.4253685705985
492.91406530251,499.205078125,496.05957171375496
506.6061073375122,500.3152160644531,503.46066170098266
502.5354585606594,496.6146240234375,499.57504129204847
488.47339236031394,495.8745727539063,492.1739825571101
499.9450360468984,496.984619140625,498.4648275937617
504.3858013557502,499.5751037597656,501.9804525577578
496.6146835700242,494.7643127441406,495.6894981570824
501.79543572115966,488.8434753417969,495.3194555314783
492.1739487182361,487.7333068847656,489.9536278015008
491.8038921220207,486.9931945800781,489.3985433510494
488.4733515985077,475.8914489746094,482.1824002865585
474.0412290783433,473.6711730957031,473.8562010870232
475.891444316892,466.2700500488281,471.08074718286
473.67110354708274,459.6089782714844,466.6400409092836
462.5695214637241,468.490478515625,465.52999998967454
468.4903637168922,481.072265625,474.7813146709461
484.77279471701183,481.072265625,482.9225301710059
481.0723264931079,480.7022705078125,480.8872985004602
484.7728232742465,477.7417297363281,481.25727650528734
481.0723264931079,480.7022705078125,480.8872985004602
477.74175872737794,474.4112548828125,476.0765068050952
481.0723531426219,471.4508666992188,476.2616099209204
477.00161685318864,475.8914489746094,476.446532913899
470.71072523458207,473.6711730957031,472.19094916514257
468.120361328125,468.120361328125,468.120361328125
469.9706061696056,460.34912109375,465.1598636316778
469.9706968342407,451.0978698730469,460.5342833536438
449.2475291422584,451.4678649902344,450.3576970662464
451.09784346245584,462.9395446777344,457.0186940700951
469.2305234443704,455.9085083007813,462.56951587257583
468.1203565449736,458.4988708496094,463.3096136972915
451.46789664855,454.7983703613281,453.1331335049391
455.16833244878455,450.7276916503906,452.9480120495876
450.3577582055759,452.2080383300781,451.282898267827
457.38867147347935,456.6485595703125,457.0186155218959
466.2700768379985,458.8689270019531,462.5695019199758
460.3491510862178,459.2389831542969,459.7940671202573
464.4197647884091,457.7586975097656,461.08923114908737
459.2389798726925,451.4678649902344,455.3534224314634
463.3096002309503,461.8293762207031,462.5694882258267
463.6795977720418,466.2700500488281,464.97482391043496
469.6005555849031,470.3406372070313,469.9705963959672
473.3010848966002,469.9706115722656,471.6358482344329
471.8209188881581,462.5694885253906,467.1952037067744
469.97057455675554,459.6089782714844,464.78977641412
460.34914972258207,455.9085083007813,458.12882901168166
458.8689814353978,439.6260986328125,449.2475400341052
437.40576171875,437.40576171875,437.40576171875
442.586481574484,432.5949401855469,437.5907108800154
436.6656181591682,435.1853942871094,435.9255062231388
432.9649786689735,456.6485595703125,444.80676911964304
452.2079788314021,455.9085083007813,454.0582435660917
457.3887004900178,452.9480590820313,455.16837978602456
455.9085094773555,458.8689270019531,457.3887182396543
460.7192387821636,462.199462890625,461.4593508363943
464.0496803895456,458.8689270019531,461.4593036957493
458.8689580453985,460.7192077636719,459.7940829045352
455.1683680417155,460.34912109375,457.7587445677327
457.75876357283937,468.120361328125,462.9395624504822
469.9705855493212,478.8518371582031,474.41121135376216
481.072265625,481.072265625,481.072265625
479.5919490321247,478.8518371582031,479.2218930951639
486.2531119365329,484.0327758789063,485.1429439077196
486.9931303478544,481.072265625,484.0326979864272
483.292724609375,483.292724609375,483.292724609375
488.1032678705498,481.072265625,484.5877667477749
481.07235928092575,487.7333068847656,484.4028330828457
488.47339008364565,492.1739196777344,490.32365488069
491.4338073730469,491.4338073730469,491.4338073730469
489.9536124569684,488.1033325195313,489.02847248824986
489.2135000451034,486.6231384277344,487.9183192364189
484.7727942853174,480.3321533203125,482.5524738028149
486.9931023218446,485.8829345703125,486.43801844607856
488.4734504147699,490.69378662109375,489.5836185179318
496.2446249971937,488.473388671875,492.3590068345344
484.7728590884815,488.473388671875,486.62312388017824
487.36328116698047,487.7333068847656,487.548294025873
485.5130011143962,487.7333068847656,486.62315399958095
488.47329569783005,485.8829345703125,487.1781151340713
486.9931950141555,488.473388671875,487.73329184301525
489.2134075321848,485.8829345703125,487.5481710512487
487.7332430650845,481.4423522949219,484.5877976800032
492.5440011449555,479.2219848632813,485.8829930041184
476.6316212255179,473.3011474609375,474.9663843432277
469.97057862550486,465.8999633789063,467.9352710022056
465.9000244665975,465.5299987792969,465.7150116229472
469.97067231329225,469.2305603027344,469.6006163080133
469.2304755938397,481.072265625,475.1513706094198
484.772860489557,492.1739196777344,488.47339008364565
494.02429189764666,493.65423583984375,493.8392638687452
494.3941972678513,496.24456787109375,495.3193825694725
492.1738927364705,498.46490478515625,495.3193987608134
504.01574471304326,498.0948791503906,501.0553119317169
488.47342401784783,501.4253845214844,494.9494042696661
503.2756333814314,499.5751037597656,501.4253685705985
495.8745741380999,499.5751037597656,497.7248389489328
499.5751318664702,494.394287109375,496.9847094879226
492.9140353283927,499.5751037597656,496.2445695440791
500.6852722167969,500.6852722167969,500.6852722167969
503.645689372871,499.5751037597656,501.6103965663183
498.09484390636334,489.2134704589844,493.6541571826739
486.9931356285006,491.063720703125,489.0284281658128
489.9535858031978,495.1344299316406,492.5440078674192
499.2050463748357,495.8745727539063,497.539809564371
496.9847363608592,486.6231384277344,491.8039373942968
492.544067666435,493.65423583984375,493.0991517531394
495.1344570343567,488.473388671875,491.8039228531159
481.8124395709848,483.6626892089844,482.7375643899846
486.2530407881392,464.7898559570313,475.52144837258527
469.9706402469254,465.5299987792969,467.7503195131112
469.2305903267664,467.7503662109375,468.4904782688519
471.8208306425643,470.7106628417969,471.26574674218057
482.5525798118943,479.2219848632813,480.8872823375878
478.1117856966013,477.7417297363281,477.9267577164648
478.8519356524793,495.5045471191406,487.17824138581
495.5045471191406,495.5045471191406,495.5045471191406
490.6937595115857,499.205078125,494.9494188182929
497.3547334543504,492.5439453125,494.9493393834253
492.1739196777344,492.1739196777344,492.1739196777344
490.6937288793296,497.7248229980469,494.2092759386883
496.9847421124186,499.5751037597656,498.2799229360921
496.9847143761696,505.865966796875,501.4253405865224
508.4563580869616,504.3857727050781,506.4210653960199
501.7954118407909,506.2360534667969,504.01573265379386
496.9846251616803,506.9760437011719,501.98033443142606
507.71615699347785,509.1963806152344,508.4562688043561
505.1257883524189,496.984619140625,501.055203746522
497.3547664228026,495.8745727539063,496.6146695883545
506.2361133426359,501.7954711914063,504.0157922670211
498.4649666990995,501.4253845214844,499.9451756102919
493.6541183766444,502.5354919433594,498.0948051600019
501.7954097384334,500.3152160644531,501.0553129014432
498.4648706792984,492.9139709472656,495.689420813282
496.9846771996032,492.9139709472656,494.9493240734344
495.8746020366081,494.394287109375,495.1344445729916
492.5439756664162,492.1739196777344,492.35894767207526
492.1739196777344,492.1739196777344,492.1739196777344
479.96216292942273,492.1739196777344,486.0680413035785
490.32370051378393,491.8039245605469,491.0638125371654
489.2135006470997,488.473388671875,488.8434446594873
487.7333381111515,489.9536743164063,488.8435062137789
478.85181155849415,485.8829345703125,482.3673730644033
486.9931945800781,486.9931945800781,486.9931945800781
481.4423234641729,484.7727966308594,483.1075600475161
486.6230748413914,481.8123779296875,484.2177263855394
479.9621565734911,477.3717041015625,478.6669303375268
480.7022641458126,467.01019287109375,473.8562285084532
467.7502684105421,456.6485595703125,462.1994139904273
462.939509508637,451.8379211425781,457.3887153256076
451.4678055415017,454.42822265625,452.9480140988759
454.428314360716,454.7983703613281,454.6133423610221
453.6882322945602,453.3181762695313,453.5032042820458
451.0977741576295,444.4367065429688,447.7672403502992
447.0270952429159,438.8858947753906,442.9564950091533
441.1062331161898,444.066650390625,442.58644175340737
443.3265657465399,436.6656188964844,439.99609232151215
439.99606527850415,444.066650390625,442.0313578345646
448.1373307981539,451.0978698730469,449.6176003356004
451.837920964897,451.4678649902344,451.65289297756567
454.7983668908154,447.0271606445313,450.91276376767337
453.6881352766268,444.066650390625,448.8773928336259
447.7671795568507,444.066650390625,445.91691497373785
449.9877290756067,440.7362976074219,445.3620133415143
448.1372300088273,433.3351135253906,440.736171767109
430.0045760794121,425.9339904785156,427.9692832789639
424.0837400717083,423.7136840820313,423.8987120768698
422.97357052577536,419.6430969238281,421.30833372480174
417.79278305980847,413.72210693359375,415.7574449967011
414.46228055144206,415.202392578125,414.83233656478353
417.0525808505195,414.832275390625,415.9424281205722
418.9029851108459,420.0131530761719,419.4580690935089
418.1629333496094,418.1629333496094,418.1629333496094
417.7927845844947,417.0525817871094,417.4226831858021
423.34362867776906,425.5639343261719,424.45378150197047
425.1939086287131,425.5639343261719,425.3789214774425
422.2334597985589,422.97357177734375,422.6035157879513
425.5639330818876,422.23345947265625,423.898696277272
427.4142142771159,425.5639343261719,426.4890743016439
422.9736322671387,420.3832702636719,421.6784512654053
429.2644920341023,419.6430969238281,424.4537944789652
415.942499997017,399.6600646972656,407.8012823471413
400.7701948479788,381.1572570800781,390.96372596402847
387.07820919194455,371.1657104492188,379.1219598205817
362.6545391733565,356.7336730957031,359.6941061345298
348.14822392551173,347.482177734375,347.81520082994336
350.072597224692,338.9709167480469,344.52175698636944
343.9296860279123,341.7832946777344,342.85649035282336
340.1550512791357,378.9368896484375,359.5459704637866
368.05731704940416,381.1572570800781,374.6072870647412
391.8888471407363,378.19677734375,385.0428122422432
378.196806435405,374.8663330078125,376.5315697216088
381.1572249635408,377.4566955566406,379.3069602600907
380.4170800624981,374.4962158203125,377.4566479414053
365.984988421576,372.2760009765625,369.1304946990692
370.0555536875716,394.8493041992188,382.4524289433952
381.8973434919541,391.1487731933594,386.5230583426567
382.6374828103831,385.9679565429688,384.302719676676
395.9594443204286,400.4000854492188,398.1797648848237
408.5413753772925,394.8493041992188,401.6953397882557
400.7701691960457,394.1091918945313,397.4396805452885
396.69952253391307,394.4791870117188,395.5893547728159
398.1798076465689,394.1091918945313,396.1444997705501
405.5809870741826,388.5584411621094,397.069714118146
392.25894129873,391.5188293457031,391.8888853222165
384.8577270507813,384.8577270507813,384.8577270507813
383.5323533433908,373.9070739746094,378.7197136590001
376.4986045598628,370.57525634765625,373.5369304537595
372.42634573709694,377.6091613769531,375.017753557025
366.50304311955904,372.4263916015625,369.4647173605608
364.20773013297634,384.64306640625,374.4253982696132
384.272800577988,381.3111572265625,382.7919789022752
379.4602230387915,385.0132446289063,382.2367338338489
385.0132493132799,382.0516357421875,383.5324425277337
385.0132096952887,377.6091613769531,381.3111855361209
381.68132642441,373.9070739746094,377.7942001995097
372.79656064573777,378.7198181152344,375.7581893804861
367.6876919109195,368.7242126464844,368.20595227870194
368.7242104021981,368.4281005859375,368.5761554940678
363.9115654047273,364.50390625,364.2077358273637
362.8010076974672,364.2817993164063,363.5414035069367
354.1381687414306,362.8009948730469,358.46958180723874
369.686699358612,355.3227844238281,362.5047418912201
355.3967590332031,355.3967590332031,355.3967590332031
343.8464726445326,351.5467529296875,347.69661278711004
339.700171524087,336.960693359375,338.330432441731
351.3986156781595,333.9989624023437,342.6987890402516
327.11310895564526,355.3967590332031,341.25493399442416
355.3968493722384,355.248779296875,355.3228143345567
355.3228127496036,351.6947631835937,353.5087879665987
340.8107087287684,355.3967590332031,348.10373388098577
353.8420458627947,368.2800598144531,361.061052838624
370.2051048629488,366.2069396972656,368.2060222801072
358.8027097044319,386.8642272949219,372.8334684996769
390.56634227680513,386.8642272949219,388.7152847858635
381.6814193485312,384.2728576660156,382.9771385072734
382.79205322265625,382.79205322265625,382.79205322265625
368.50218699886295,374.2773742675781,371.3897806332205
382.4217371920023,373.9070739746094,378.1644055833058
369.5387040477204,384.2728576660156,376.905780856868
379.0900202139375,388.7153930664063,383.9027066401719
381.3111605446472,381.6813659667969,381.49626325572206
388.34518941084445,392.41741943359375,390.3813044222191
392.41741943359375,392.41741943359375,392.41741943359375
385.0131968185605,386.4940185546875,385.753607686624
379.8304326963812,368.13189697265625,373.9811648345187
377.2389507806353,370.20501708984375,373.7219839352396
367.98382568359375,367.98382568359375,367.98382568359375
359.2470324954171,382.79205322265625,371.0195428590367
370.20500988542346,359.0989074707031,364.6519586780633
352.8794910225798,384.64306640625,368.7612787144149
380.20059431151,370.20501708984375,375.2028057006769
361.9125138720963,362.8009948730469,362.3567543725716
355.98913467233143,366.0588073730469,361.0239710226891
356.5815500800348,353.9160461425781,355.2487981113064
355.3228705549625,347.7706604003906,351.54676547767656
350.3619837860586,355.3967590332031,352.87937140963083
366.4290354911182,361.6903991699219,364.05971733052
364.2077045051988,364.3558654785156,364.2817849918572
407.966017551474,388.7153930664063,398.3407053089402
391.3067338425858,381.3111572265625,386.30894553457415
386.86423164605,370.20501708984375,378.5346243679469
377.9793668233664,377.6091613769531,377.79426410015975
390.9365801337838,393.8982238769531,392.4174020053685
390.5663095322416,403.5235290527344,397.044919292488
414.9998057287501,403.5235290527344,409.2616673907422
392.4174581206353,410.9277038574219,401.6725809890286
423.1444481995817,399.8214721679688,411.4829601837753
407.22560544225615,409.4468078613281,408.33620665179217
415.7402537961752,421.29339599609375,418.5168248961345
415.7403114453793,417.59130859375,416.6658100195647
410.9277038574219,410.9277038574219,410.9277038574219
419.8126039484424,400.5618591308594,410.1872315396509
402.042709478064,407.22564697265625,404.6341782253601
412.038246071648,392.0472106933594,402.0427283825037
393.5279789452385,389.4557495117188,391.4918642284787
395.7491812249023,389.4557495117188,392.60246536831056
382.05163556716496,392.41741943359375,387.2345275003794
379.4602129275899,387.2345581054688,383.34738551652936
387.60473344366096,370.20501708984375,378.9048752667524
366.57711942720414,377.239013671875,371.9080665495396
373.90721500466015,383.1622924804688,378.5347537425645
387.6048695582826,374.6476745605469,381.1262720594148
375.7582095073005,382.79205322265625,379.2751313649784
373.9072213735652,405.0044555664063,389.4558384699858
406.85542063640565,397.970458984375,402.4129398103903
390.936595657016,388.7153930664063,389.8259943617112
385.383452808138,388.7153930664063,387.04942293727214
392.04717704785486,402.0426635742188,397.0449203110368
392.7876249179316,392.41741943359375,392.6025221757627
386.4940902579049,401.6725158691406,394.0833030635228
397.2300479761251,408.3362121582031,402.7831300671641
410.187260601777,407.22564697265625,408.7064537872166
403.5236540506602,410.9277038574219,407.225678954041
400.1916756229032,406.4852294921875,403.3384525575453
395.7492337493064,405.7448120117188,400.7470228805127
400.932115997286,399.4512939453125,400.19170497129926
401.3023253914524,406.85546875,404.0788970707262
407.5958557128906,407.5958557128906,407.5958557128906
407.96592458108296,412.778564453125,410.372244517104
416.1104475708837,413.1488342285156,414.62964089969967
410.5574648809987,417.59130859375,414.0743867373743
419.8126746487917,429.4379577636719,424.6253162062318
422.7742427802172,417.2210998535156,419.9976713168664
418.7020264723256,425.7358703613281,422.2189484168268
407.5958135971374,423.5146179199219,415.5552157585296
424.9954572502193,422.0338134765625,423.5146353633909
418.33178228421616,431.6590881347656,424.9954352094909
438.3228629318459,436.842041015625,437.5824519737355
429.80807630364137,436.842041015625,433.3250586596332
430.5484478717269,432.39947509765625,431.4739614846916
438.3228879862253,432.7697448730469,435.5463164296361
431.2889113934555,427.95709228515625,429.62300183930586
432.39944207707634,428.6974182128906,430.5484301449835
425.3656902102141,421.6636352539063,423.5146627320602
392.4174079241029,415.3700866699219,403.8937472970124
412.0382495441775,420.1828308105469,416.11054017736217
420.18285161556327,419.0722351074219,419.6275433614926
423.88480793138575,418.3317565917969,421.1082822615913
420.5530027739946,416.4806518554688,418.5168273147317
418.3317565917969,418.3317565917969,418.3317565917969
418.3317910676943,415.3700866699219,416.8509388688081
409.4467461740068,412.778564453125,411.11265531356594
416.1104827888845,420.5530395507813,418.3317611698329
422.033848876178,426.1060791015625,424.0699639888703
422.0339006467975,417.961669921875,419.99778528433626
422.0337777848093,414.629638671875,418.3317082283421
420.923207240485,409.4468078613281,415.18500755090656
414.6296961979424,407.22564697265625,410.9276715852993
409.44682939921057,415.3700866699219,412.4084580345663
419.0722149375595,416.8508911132813,417.9615530254204
416.48072606000784,410.9277038574219,413.7042149587148
411.2978559400906,408.3362121582031,409.81703404914686
405.7448030598986,411.6680603027344,408.7064316813165
408.33625558827686,409.8170776367188,409.0766666124978
407.5958942745573,405.0044555664063,406.3001749204818
406.8554734332059,410.9277038574219,408.89158864531385
410.9276806685279,425.7358703613281,418.331775514928
418.7019945361652,422.0338134765625,420.3679040063639
425.3656352818216,422.4039916992188,423.8848134905202
420.92321654564506,424.2550354003906,422.5891259730179
420.9232450380307,420.5530395507813,420.738142294406
419.8126122682146,418.7019958496094,419.257304058912
418.7019945361652,422.0338134765625,420.3679040063639
418.7020172172512,407.22564697265625,412.9638320949537
410.9276145728539,414.629638671875,412.7786266223644
411.66809868527713,416.1105041503906,413.88930141783385
419.8126259073513,416.8508911132813,418.33175851031626
410.5574727787628,414.9999084472656,412.7786906130142
416.480709656645,416.1105041503906,416.2956069035178
414.6296415521664,418.3317565917969,416.4806990719816
417.22111989932057,419.44244384765625,418.3317818734884
416.4806850518103,420.1828308105469,418.3317579311786
402.7832430879506,403.8938293457031,403.33853621682687
402.78310961577046,412.778564453125,407.7808370344477
412.40849563579184,410.9277038574219,411.66809974660686
407.2256227833935,407.9660034179688,407.59581310068114
410.92762967735285,409.4468078613281,410.18721876934046
408.3362331429714,407.22564697265625,407.7809400578138
404.2639769780456,393.8982238769531,399.08110042749934
391.3067659862084,391.6769714355469,391.4918687108776
395.0088275189914,392.41741943359375,393.7131234762926
383.53240866512544,386.8642272949219,385.19831798002366
383.5325127616102,388.3452453613281,385.9388790614692
391.306808310876,386.1238708496094,388.7153395802427
386.1238655899143,392.41741943359375,389.270642511754
395.379082937185,394.638671875,395.0088774060925
398.3406750039727,388.7153930664063,393.52803403518953
380.940991524641,396.1194152832031,388.5302034039221
393.1578786866332,390.9366455078125,392.04726209722287
389.08557337478,392.78759765625,390.936585515515
392.4174516518412,389.0856323242188,390.75154198803
385.7536453100147,387.2345581054688,386.4941017077417
383.5324654467834,372.4263916015625,377.9794285241729
376.1284315255183,349.7697448730469,362.9490881992826
355.54506491330903,350.8804931640625,353.21277903868577
