Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2010-03-11 00:00:00+00:00,434.6915211131775,477.2357482910156,434.6915211131775,477.2357482910156,0,0.0,0.0
2010-03-12 00:00:00+00:00,484.634765625,484.634765625,484.634765625,484.634765625,8047,0.0,0.0
2010-03-15 00:00:00+00:00,484.6348042291346,510.5313463774054,484.6348042291346,517.9302978515625,8047,0.0,0.0
2010-03-16 00:00:00+00:00,529.0287708400589,530.1386224247839,529.0287708400589,521.6296997070312,9967,0.0,0.0
2010-03-17 00:00:00+00:00,517.9302978515625,517.9302978515625,517.9302978515625,517.9302978515625,0,0.0,0.0
2010-03-18 00:00:00+00:00,512.0110904286314,512.0110904286314,512.0110904286314,503.502197265625,6705,0.0,0.0
2010-03-19 00:00:00+00:00,513.1209246561643,513.1209246561643,512.0110730140553,508.68145751953125,5364,0.0,0.0
2010-03-22 00:00:00+00:00,506.8317565917969,506.8317565917969,506.8317565917969,506.8317565917969,0,0.0,0.0
2010-03-23 00:00:00+00:00,508.3114272905382,509.0513282692925,508.3114272905382,509.7912292480469,19179,0.0,0.0
2010-03-24 00:00:00+00:00,517.9303123043464,526.069286346269,517.9303123043464,527.1791381835938,10729,0.0,0.0
2010-03-25 00:00:00+00:00,537.9076453761919,537.9076453761919,533.468238026893,527.1791381835938,2313,0.0,0.0
2010-03-26 00:00:00+00:00,519.1879930848635,519.1879930848635,519.1879930848635,523.4794311523438,670,0.0,0.0
2010-03-29 00:00:00+01:00,527.1791381835938,527.1791381835938,527.1791381835938,527.1791381835938,0,0.0,0.0
2010-03-30 00:00:00+01:00,530.878444264335,533.4680978710574,514.9706326769473,527.5489501953125,3226,0.0,0.0
2010-03-31 00:00:00+01:00,529.398699932731,529.398699932731,521.6296785860326,523.4794311523438,3868,0.0,0.0
2010-04-01 00:00:00+01:00,510.531323011866,510.531323011866,497.87898877120335,506.8317565917969,243714,0.0,0.0
2010-04-06 00:00:00+01:00,517.9302741473946,517.9302741473946,504.1680881511722,506.8317565917969,938,0.0,0.0
2010-04-07 00:00:00+01:00,515.3406806192917,515.7106312044782,515.3406806192917,506.8317565917969,2965,0.0,0.0
2010-04-08 00:00:00+01:00,495.7332641804036,495.7332641804036,493.8834206473576,499.4327392578125,5521,0.0,0.0
2010-04-09 00:00:00+01:00,499.4327392578125,499.4327392578125,499.4327392578125,499.4327392578125,0,0.0,0.0
2010-04-12 00:00:00+01:00,510.5313358754347,510.5313358754347,506.83176936214977,503.1322937011719,1072,0.0,0.0
2010-04-13 00:00:00+01:00,514.230852398587,514.230852398587,504.6084117988472,517.9302978515625,4576,0.0,0.0
2010-04-14 00:00:00+01:00,521.6296997070312,521.6296997070312,521.6296997070312,521.6296997070312,0,0.0,0.0
2010-04-15 00:00:00+01:00,520.5197896075907,535.0218729116772,520.5197896075907,516.0804443359375,3137,0.0,0.0
2010-04-16 00:00:00+01:00,524.2194324489419,524.2194324489419,524.2194324489419,525.3292236328125,1427,0.0,0.0
2010-04-19 00:00:00+01:00,532.7282958815063,532.7282958815063,532.7282958815063,525.3292236328125,7448,0.0,0.0
2010-04-20 00:00:00+01:00,526.4390869140625,526.4390869140625,526.4390869140625,526.4390869140625,0,0.0,0.0
2010-04-21 00:00:00+01:00,514.2307288889792,522.2956258508195,514.2307288889792,523.4794311523438,3057,0.0,0.0
2010-04-22 00:00:00+01:00,514.2309413415297,526.0693626569199,512.7511386771059,522.73974609375,25879,0.0,0.0
2010-04-23 00:00:00+01:00,529.0289679857675,529.0289679857675,521.6298940954322,522.73974609375,18441,0.0,0.0
2010-04-26 00:00:00+01:00,515.7105518233582,536.057770308457,515.7105518233582,521.6296997070312,10729,0.0,0.0
2010-04-27 00:00:00+01:00,521.6296997070312,521.6296997070312,521.6296997070312,521.6296997070312,0,0.0,0.0
2010-04-28 00:00:00+01:00,521.6296997070312,521.6296997070312,521.6296997070312,521.6296997070312,0,0.0,0.0
2010-04-29 00:00:00+01:00,521.6296997070312,521.6296997070312,521.6296997070312,521.6296997070312,0,0.0,0.0
2010-04-30 00:00:00+01:00,523.4794311523438,523.4794311523438,523.4794311523438,523.4794311523438,0,0.0,0.0
2010-05-04 00:00:00+01:00,532.5875769049508,532.5875769049508,532.5801875861276,516.0804443359375,182,0.0,0.0
2010-05-05 00:00:00+01:00,519.7799682617188,519.7799682617188,519.7799682617188,519.7799682617188,0,0.0,0.0
2010-05-06 00:00:00+01:00,510.5313358754347,510.5313358754347,495.73334237921614,503.1322937011719,9543,0.0,0.0
2010-05-07 00:00:00+01:00,492.0336468937904,503.1321927870789,492.0336468937904,501.2824401855469,8047,0.0,0.0
2010-05-10 00:00:00+01:00,506.8317565917969,512.7510265229855,506.8317565917969,506.8317565917969,6740,0.0,0.0
2010-05-11 00:00:00+01:00,499.43281804019404,499.43281804019404,492.03374558182884,503.1322937011719,4861,0.0,0.0
2010-05-12 00:00:00+01:00,492.03370386292914,492.03370386292914,488.334228515625,488.334228515625,8047,0.0,0.0
2010-05-13 00:00:00+01:00,493.51350611549077,493.51350611549077,492.4036544260696,488.334228515625,6039,0.0,0.0
2010-05-14 00:00:00+01:00,495.7332970247463,495.7332970247463,495.7332970247463,493.8834533691406,4023,0.0,0.0
2010-05-17 00:00:00+01:00,506.65786197650965,506.65786197650965,506.683754881664,493.8834533691406,1341,0.0,0.0
2010-05-18 00:00:00+01:00,503.1322114412146,506.8316864973442,503.0249451681704,504.9819641113281,7585,0.0,0.0
2010-05-19 00:00:00+01:00,490.1839599609375,490.1839599609375,490.1839599609375,490.1839599609375,0,0.0,0.0
2010-05-20 00:00:00+01:00,484.63468570423373,484.63468570423373,473.5361703550025,471.31646728515625,8047,0.0,0.0
2010-05-21 00:00:00+01:00,479.455317973068,479.455317973068,479.455317973068,471.31646728515625,1609,0.0,0.0
2010-05-24 00:00:00+01:00,469.83673095703125,469.83673095703125,469.83673095703125,469.83673095703125,0,0.0,0.0
2010-05-25 00:00:00+01:00,464.28753662109375,464.28753662109375,464.28753662109375,464.28753662109375,0,0.0,0.0
2010-05-26 00:00:00+01:00,473.53624020824213,473.53624020824213,473.53624020824213,464.28753662109375,34,0.0,0.0
2010-05-27 00:00:00+01:00,464.28753662109375,464.28753662109375,464.28753662109375,464.28753662109375,0,0.0,0.0
2010-05-28 00:00:00+01:00,464.28753662109375,464.28753662109375,464.28753662109375,464.28753662109375,0,0.0,0.0
2010-06-01 00:00:00+01:00,469.83670713299193,470.20662736967864,469.83670713299193,462.8075866699219,2001,0.0,0.0
2010-06-02 00:00:00+01:00,462.8075866699219,462.8075866699219,462.8075866699219,462.8075866699219,0,0.0,0.0
2010-06-03 00:00:00+01:00,473.5361820567258,473.5361820567258,473.5361820567258,462.8075866699219,273,0.0,0.0
2010-06-04 00:00:00+01:00,473.53622757275633,473.53622757275633,462.4376805983834,467.98699951171875,13318,0.0,0.0
2010-06-07 00:00:00+01:00,455.03874481539196,460.53249258500654,447.6396728800875,458.73822021484375,6519,0.0,0.0
2010-06-08 00:00:00+01:00,450.969318847585,450.969318847585,450.969318847585,458.73822021484375,1609,0.0,0.0
2010-06-09 00:00:00+01:00,461.77185956973955,461.77185956973955,461.77185956973955,461.69781494140625,3178,0.0,0.0
2010-06-10 00:00:00+01:00,466.8771997789773,466.8771997789773,460.9579296508289,466.1372985839844,2381,0.0,0.0
2010-06-11 00:00:00+01:00,471.31646728515625,471.31646728515625,471.31646728515625,471.31646728515625,0,0.0,0.0
2010-06-14 00:00:00+01:00,471.31646728515625,471.31646728515625,471.31646728515625,471.31646728515625,0,0.0,0.0
2010-06-15 00:00:00+01:00,470.2066650390625,470.2066650390625,470.2066650390625,470.2066650390625,0,0.0,0.0
2010-06-16 00:00:00+01:00,470.2066650390625,470.2066650390625,470.2066650390625,470.2066650390625,0,0.0,0.0
2010-06-17 00:00:00+01:00,480.93526128536007,480.93526128536007,480.93526128536007,470.2066650390625,1207,0.0,0.0
2010-06-18 00:00:00+01:00,470.2066650390625,470.2066650390625,470.2066650390625,470.2066650390625,0,0.0,0.0
2010-06-21 00:00:00+01:00,463.17754190353577,463.17754190353577,462.06769032989394,470.946533203125,2375,0.0,0.0
2010-06-22 00:00:00+01:00,469.466796875,469.466796875,469.466796875,469.466796875,0,0.0,0.0
2010-06-23 00:00:00+01:00,471.68646240234375,471.68646240234375,471.68646240234375,471.68646240234375,0,0.0,0.0
2010-06-24 00:00:00+01:00,468.72686724182233,480.93523473164726,464.65744169597775,473.53619384765625,15124,0.0,0.0
2010-06-25 00:00:00+01:00,480.93525922428444,500.9125585772868,480.93525922428444,489.4440612792969,12431,0.0,0.0
2010-06-28 00:00:00+01:00,484.6347320398593,497.58300118527166,484.6347320398593,490.1839599609375,7208,0.0,0.0
2010-06-29 00:00:00+01:00,480.9352463412516,480.9352463412516,466.1372247842449,474.6460266113281,23260,0.0,0.0
2010-06-30 00:00:00+01:00,464.28750237371685,483.05501205200846,464.28750237371685,474.6460266113281,4401,0.0,0.0
2010-07-01 00:00:00+01:00,484.634765625,484.634765625,484.634765625,484.634765625,5115,0.0,0.0
2010-07-02 00:00:00+01:00,482.78504304585397,482.78504304585397,482.78504304585397,484.634765625,4023,0.0,0.0
2010-07-05 00:00:00+01:00,495.73321301773285,495.73321301773285,495.73321301773285,496.4731140136719,7140,0.0,0.0
2010-07-06 00:00:00+01:00,492.7735688531472,492.7735688531472,488.3341927051105,494.6233215332031,4797,0.0,0.0
2010-07-07 00:00:00+01:00,489.0740937771329,489.0740937771329,484.6347176290962,494.6233215332031,2648,0.0,0.0
2010-07-08 00:00:00+01:00,490.92387002902564,493.51349362134783,489.81401836770226,492.03369140625,67051,0.0,0.0
2010-07-09 00:00:00+01:00,490.9238352454516,490.9238352454516,488.3341815525159,488.7041320800781,63706,0.0,0.0
2010-07-12 00:00:00+01:00,488.3342615278619,488.3342615278619,488.3342615278619,487.5943603515625,70646,0.0,0.0
2010-07-13 00:00:00+01:00,488.3342260746832,488.3342260746832,488.3342260746832,489.0741271972656,109977,0.0,0.0
2010-07-14 00:00:00+01:00,488.3342195680228,488.3342195680228,488.3342195680228,486.4844970703125,192930,0.0,0.0
2010-07-15 00:00:00+01:00,484.634744288503,488.3342195680228,484.634744288503,486.4844970703125,34133,0.0,0.0
2010-07-16 00:00:00+01:00,488.3342195680228,488.3342195680228,488.3342195680228,486.4844970703125,10014,0.0,0.0
2010-07-19 00:00:00+01:00,486.4845388712153,492.03373712525695,486.4845388712153,487.5943603515625,35835,0.0,0.0
2010-07-20 00:00:00+01:00,488.3342615278619,488.3342615278619,488.3342615278619,487.5943603515625,1514,0.0,0.0
2010-07-21 00:00:00+01:00,484.6347119685437,489.8139891281086,484.6347119685437,482.4150390625,133849,0.0,0.0
2010-07-22 00:00:00+01:00,487.9643057530979,488.33425633731537,484.6347807792423,480.1954040527344,56330,0.0,0.0
2010-07-23 00:00:00+01:00,487.9643057530979,488.33425633731537,480.9353052211693,480.1954040527344,58425,0.0,0.0
2010-07-26 00:00:00+01:00,482.78507911041635,484.2648512274536,475.38600653651014,478.3455810546875,56964,0.0,0.0
2010-07-27 00:00:00+01:00,487.2243798876534,487.2243798876534,486.85442934518323,482.7850036621094,59032,0.0,0.0
2010-07-28 00:00:00+01:00,480.93531477488466,480.93531477488466,480.93531477488466,477.2357482910156,111729,0.0,0.0
2010-07-29 00:00:00+01:00,476.1258287670288,480.9352463412516,476.1258287670288,474.6460266113281,12345,0.0,0.0
2010-07-30 00:00:00+01:00,473.53620070803385,480.93524169921875,468.35692349717016,480.93524169921875,59345,0.0,0.0
2010-08-02 00:00:00+01:00,479.82542716324764,479.82542716324764,477.97561377536886,478.7154846191406,93392,0.0,0.0
2010-08-03 00:00:00+01:00,471.68646240234375,471.68646240234375,471.68646240234375,471.68646240234375,0,0.0,0.0
2010-08-04 00:00:00+01:00,479.8253857789904,479.8253857789904,473.5361964504154,463.17755126953125,86375,0.0,0.0
2010-08-05 00:00:00+01:00,473.5362060683546,473.5362060683546,473.5362060683546,469.83673095703125,204637,0.0,0.0
2010-08-06 00:00:00+01:00,481.6751574453393,481.6751574453393,473.53621513547284,471.68646240234375,77496,0.0,0.0
2010-08-09 00:00:00+01:00,466.6921393268515,466.72905564119856,466.6921393268515,473.53619384765625,85501,0.0,0.0
2010-08-10 00:00:00+01:00,471.31649066768813,472.79629278766686,469.8367188318064,473.53619384765625,60234,0.0,0.0
2010-08-11 00:00:00+01:00,466.13721775734524,467.6170198907383,465.3973469747461,476.86572265625,64919,0.0,0.0
2010-08-12 00:00:00+01:00,465.39736845179164,469.83674477274064,460.21800017770505,470.2066650390625,254507,0.0,0.0
2010-08-13 00:00:00+01:00,466.13728185247106,466.877183020906,466.13728185247106,480.1954040527344,126821,0.0,0.0
2010-08-16 00:00:00+01:00,488.33420898959264,514.9706787547423,488.33420898959264,499.06280517578125,171289,0.0,0.0
2010-08-17 00:00:00+01:00,501.6524951340565,502.39239632869334,495.73334614516665,497.58306884765625,138602,0.0,0.0
2010-08-18 00:00:00+01:00,489.81405246375795,510.53131520135963,489.81405246375795,500.1726989746094,566485,0.0,0.0
2010-08-19 00:00:00+01:00,504.98202622435656,510.53131520135963,499.4327978155558,500.1726989746094,153559,0.0,0.0
2010-08-20 00:00:00+01:00,502.02237751121646,502.7622786053077,492.0336824568866,494.9933776855469,175432,0.0,0.0
2010-08-23 00:00:00+01:00,489.0740387107064,507.5715331444756,489.0740387107064,497.952880859375,125873,0.0,0.0
2010-08-24 00:00:00+01:00,503.1321735084966,506.8316482857111,492.7735290527344,492.7735290527344,291740,0.0,0.0
2010-08-25 00:00:00+01:00,497.5830029543125,497.5830029543125,490.5539122519999,494.2533874511719,372221,0.0,0.0
2010-08-26 00:00:00+01:00,494.25336910481866,494.25336910481866,489.81399297377925,490.55389404296875,512793,0.0,0.0
2010-08-27 00:00:00+01:00,490.553834084528,512.0109927524974,490.553834084528,509.7912292480469,3080979,0.0,0.0
2010-08-31 00:00:00+01:00,506.83177978801785,517.9302978515625,506.83177978801785,517.9302978515625,608662,0.0,0.0
2010-09-01 00:00:00+01:00,521.629687985567,525.3291326166603,517.9301827862812,520.5198364257812,1851529,0.0,0.0
2010-09-02 00:00:00+01:00,517.9302248359759,540.127197265625,517.9302248359759,540.127197265625,1323844,0.0,0.0
2010-09-03 00:00:00+01:00,540.1271296785313,557.8848144229545,539.3872286711883,556.77490234375,2201388,0.0,0.0
2010-09-06 00:00:00+01:00,553.0755807698037,561.584505744966,552.7056301434144,560.8446044921875,1130691,0.0,0.0
2010-09-07 00:00:00+01:00,561.5844042078627,569.7232559486731,545.3065795898438,545.3065795898438,3224916,0.0,0.0
2010-09-08 00:00:00+01:00,540.2810649967863,540.2810649967863,527.6992842437552,536.2105102539062,1526521,15.657701,0.0
2010-09-09 00:00:00+01:00,540.2810630494704,543.9816830109766,529.9196179674202,532.8800048828125,953081,0.0,0.0
2010-09-10 00:00:00+01:00,529.1795060922093,534.3602286332343,529.1795060922093,532.8800048828125,1425534,0.0,0.0
2010-09-13 00:00:00+01:00,529.5495643593775,537.3206784978271,529.5495643593775,536.9506225585938,2874678,0.0,0.0
2010-09-14 00:00:00+01:00,536.5805680775924,543.9816868823739,535.1003443166361,540.2810668945312,1639478,0.0,0.0
2010-09-15 00:00:00+01:00,540.2811873408207,540.6512433635572,530.6597913351337,534.3603515625,2090230,0.0,0.0
2010-09-16 00:00:00+01:00,532.8800086752017,541.7614118263914,532.1398967947235,540.2810668945312,2407669,0.0,0.0
2010-09-17 00:00:00+01:00,525.4788272299385,546.2020203877348,525.4788272299385,535.8404541015625,20451286,0.0,0.0
2010-09-20 00:00:00+01:00,529.1795650827153,535.840512116694,522.51849687782,528.439453125,723636,0.0,0.0
2010-09-21 00:00:00+01:00,528.4394508248282,529.9196747338156,522.1484386261739,525.4788818359375,1727302,0.0,0.0
2010-09-22 00:00:00+01:00,528.4393870248675,528.4393870248675,518.447816260055,520.6681518554688,1086772,0.0,0.0
2010-09-23 00:00:00+01:00,521.7783408166694,523.2585646069836,503.27557373046875,503.27557373046875,1489850,0.0,0.0
2010-09-24 00:00:00+01:00,510.67672297476616,510.67672297476616,488.473335827327,503.27557373046875,361769,0.0,0.0
2010-09-27 00:00:00+01:00,499.57504454740985,510.67672297476616,499.57504454740985,503.27557373046875,44459,0.0,0.0
2010-09-28 00:00:00+01:00,505.8660582349424,509.98847522440553,504.3858643769692,505.4960021972656,67875,0.0,0.0
2010-09-29 00:00:00+01:00,499.57504454740985,510.3066064417345,499.57504454740985,503.27557373046875,80498,0.0,0.0
2010-09-30 00:00:00+01:00,503.27551495031685,508.08621141424527,498.4648184863885,506.9760437011719,145963,0.0,0.0
2010-10-01 00:00:00+01:00,511.4168678585384,511.4168678585384,497.3547409434853,507.71624755859375,275097,0.0,0.0
2010-10-04 00:00:00+01:00,511.7868310432693,513.6371105650583,501.79529133288565,506.9760437011719,171141,0.0,0.0
2010-10-05 00:00:00+01:00,502.53540314160125,506.9760437011719,496.2445133529647,506.9760437011719,16774,0.0,0.0
2010-10-06 00:00:00+01:00,513.2670546607005,513.2670546607005,501.42523542852786,506.9760437011719,42780,0.0,0.0
2010-10-07 00:00:00+01:00,502.53540314160125,506.9760437011719,492.17380752685983,506.9760437011719,194625,0.0,0.0
2010-10-08 00:00:00+01:00,503.27551495031685,506.9760437011719,495.8744574486069,506.9760437011719,12608,0.0,0.0
2010-10-11 00:00:00+01:00,505.49587811057813,506.97610189792704,496.6146262646641,501.0552673339844,37384,0.0,0.0
2010-10-12 00:00:00+01:00,489.58349775204357,493.53566856680976,489.58349775204357,492.9139709472656,265396,0.0,0.0
2010-10-13 00:00:00+01:00,485.1429187393845,497.72482241320927,485.1429187393845,495.87457275390625,310708,0.0,0.0
2010-10-14 00:00:00+01:00,498.8350531881644,506.2361133426359,493.6542080847392,501.79547119140625,356764,0.0,0.0
2010-10-15 00:00:00+01:00,506.23596304014825,508.08624267578125,498.8349050830659,508.08624267578125,366234,0.0,0.0
2010-10-18 00:00:00+01:00,503.2756982891818,510.6768493652344,503.2756982891818,510.6768493652344,350097,0.0,0.0
2010-10-19 00:00:00+01:00,514.0072645079331,517.707763671875,504.38577886676546,517.707763671875,110046,0.0,0.0
2010-10-20 00:00:00+01:00,515.1173356877067,521.4082254947258,502.53540461005304,509.1963806152344,87939,0.0,0.0
2010-10-21 00:00:00+01:00,509.1964385989989,509.1964385989989,497.3547088619386,503.27557373046875,495843,0.0,0.0
2010-10-22 00:00:00+01:00,498.46493289645093,505.4959361075927,488.4733908927607,494.0242004394531,477283,0.0,0.0
2010-10-25 00:00:00+01:00,506.60613781839015,506.60613781839015,497.35479805528644,499.205078125,301295,0.0,0.0
2010-10-26 00:00:00+01:00,501.4253520245453,501.79540801495193,492.9140339524632,495.87457275390625,256327,0.0,0.0
2010-10-27 00:00:00+01:00,498.83498888574576,503.2756304645537,491.8038947964141,494.0242004394531,71232,0.0,0.0
2010-10-28 00:00:00+01:00,495.87457275390625,497.9993957184684,491.0637842931602,495.87457275390625,48363,0.0,0.0
2010-10-29 00:00:00+01:00,497.35479689179374,497.35479689179374,489.21353431136754,495.5045471191406,141631,0.0,0.0
2010-11-01 00:00:00+00:00,488.1033326842627,494.39425418094254,486.2530830389308,488.473388671875,322657,0.0,0.0
2010-11-02 00:00:00+00:00,488.4734538595156,501.79547119140625,488.4734538595156,501.79547119140625,369018,0.0,0.0
2010-11-03 00:00:00+00:00,500.31509194677295,501.4252293536738,495.13433964125244,496.984619140625,98984,0.0,0.0
2010-11-04 00:00:00+00:00,506.9760437011719,506.9760437011719,496.2445133529647,506.9760437011719,82818,0.0,0.0
2010-11-05 00:00:00+00:00,504.01562675903244,512.8969987563427,500.3150980081775,506.9760437011719,95377,0.0,0.0
2010-11-08 00:00:00+00:00,512.5270341620337,512.5270341620337,495.87454579190586,504.0157165527344,119124,0.0,0.0
2010-11-09 00:00:00+00:00,499.5751037597656,511.4168954858325,496.2446301295395,499.5751037597656,216774,0.0,0.0
2010-11-10 00:00:00+00:00,506.97616267603684,506.97616267603684,497.3547674902747,498.8349914550781,288222,0.0,0.0
2010-11-11 00:00:00+00:00,503.2756333814314,503.2756333814314,496.2446301295395,499.5751037597656,178559,0.0,0.0
2010-11-12 00:00:00+00:00,492.91406530251,503.2756639856378,492.1739532746246,499.205078125,130174,0.0,0.0
2010-11-15 00:00:00+00:00,506.60610733751224,506.60610733751224,495.8745744570519,500.3152160644531,101370,0.0,0.0
2010-11-16 00:00:00+00:00,502.5354585606594,503.2755704509937,489.58350047980866,496.6146240234375,215081,0.0,0.0
2010-11-17 00:00:00+00:00,488.47339236031394,500.68527033646217,488.47339236031394,495.87457275390625,159699,0.0,0.0
2010-11-18 00:00:00+00:00,499.9450360468984,505.49581395957074,494.3941369633355,496.984619140625,229840,0.0,0.0
2010-11-19 00:00:00+00:00,504.3858013557502,504.75585734718976,496.2446301295395,499.5751037597656,179407,0.0,0.0
2010-11-22 00:00:00+00:00,496.6146835700242,502.5355188171839,492.17392081736955,494.7643127441406,126595,0.0,0.0
2010-11-23 00:00:00+00:00,501.79543572115966,501.79543572115966,488.8434753417969,488.8434753417969,103271,0.0,0.0
2010-11-24 00:00:00+00:00,492.1739487182361,492.1739487182361,483.29269534402687,487.7333068847656,358103,0.0,0.0
2010-11-25 00:00:00+00:00,491.80389212202067,492.17391781657335,481.4423850635706,486.9931945800781,229979,0.0,0.0
2010-11-26 00:00:00+00:00,488.4733515985077,488.4733515985077,472.56097563159915,475.8914489746094,186759,0.0,0.0
2010-11-29 00:00:00+00:00,474.0412290783433,481.0723230412353,473.6711730957031,473.6711730957031,110130,0.0,0.0
2010-11-30 00:00:00+00:00,475.89144431689203,482.1824561527239,466.2700500488281,466.2700500488281,150291,0.0,0.0
2010-12-01 00:00:00+00:00,473.67110354708274,473.67110354708274,459.6089782714844,459.6089782714844,272339,0.0,0.0
2010-12-02 00:00:00+00:00,462.56952146372413,477.00170660065805,462.56952146372413,468.490478515625,292707,0.0,0.0
