close,open,pre_close,high
475.0342712402344,481.3286353422652,490.5848693847656,481.3286353422652
475.0342712402344,464.6672740750662,475.0342712402344,483.4501349507176
485.0311584472656,485.0311584472656,475.0342712402344,485.0311584472656
485.0311584472656,483.1799229416736,485.0311584472656,483.1799229416736
496.8792419433594,496.1387356891472,485.0311584472656,496.1387356891472
495.0278930664063,493.17662740213535,496.8792419433594,493.17662740213535
495.0278930664063,489.4741263824617,495.0278930664063,489.4741263824617
492.4361267089844,491.3253976067206,495.0278930664063,493.9171392571607
489.1038513183594,491.3253700158723,492.4361267089844,491.3253700158723
487.9930419921875,488.7335481488535,489.1038513183594,488.7335481488535
489.4740905761719,488.73358436463343,487.9930419921875,488.73358436463343
486.8824157714844,488.73365124479454,489.4740905761719,488.73365124479454
486.8824157714844,485.0311499893041,486.8824157714844,488.73365124479454
486.8824157714844,488.73365124479454,486.8824157714844,488.73365124479454
487.9930419921875,486.8823130660522,486.8824157714844,492.4360486233196
487.9930419921875,488.7335481488535,487.9930419921875,488.7335481488535
482.8096008300781,485.03108918131807,487.9930419921875,490.2146024126995
480.5880737304688,488.3633282865682,482.8096008300781,488.733581390084
480.5880737304688,488.3633282865682,480.5880737304688,488.733581390084
478.73675537109375,483.1798838933428,480.5880737304688,484.66086611635626
483.1798706054688,487.6228777700587,478.73675537109375,487.6228777700587
477.62603759765625,481.3286296328236,483.1798706054688,481.3286296328236
475.0342712402344,476.51528382477375,477.62603759765625,481.3286353422652
481.3286437988281,473.9235504371603,475.0342712402344,481.3286437988281
479.1069641113281,480.2178143339153,481.3286437988281,480.2178143339153
472.0722961425781,472.0722961425781,479.1069641113281,472.0722961425781
463.556396484375,480.2178476996182,472.0722961425781,480.2178476996182
470.2210388183594,473.9235399539895,463.556396484375,473.9235399539895
472.0722961425781,482.0691618155911,470.2210388183594,482.0691618155911
473.9235229492188,467.0738703315356,472.0722961425781,467.11081684159535
473.9235229492188,471.7020041622292,473.9235229492188,473.1830166868889
477.2557373046875,466.5184578726854,473.9235229492188,467.99947029333833
470.5911865234375,465.77795703176514,477.2557373046875,470.2209637469632
480.5880737304688,466.5184557968699,470.5911865234375,467.25896200390144
499.4709777832031,488.7336069116766,480.5880737304688,515.3918620657669
497.9900207519531,502.06277524801385,499.4709777832031,502.8032815761832
500.5817565917969,490.21463844051465,497.9900207519531,510.9488444342106
500.5817565917969,505.39501706690623,500.5817565917969,510.9488444342106
495.3982238769531,502.43297259530914,500.5817565917969,503.1734788412134
498.3602600097656,489.4741540108212,495.3982238769531,507.9867813896068
493.1766357421875,503.5437539462896,498.3602600097656,507.24625502857583
494.65765380859375,497.98999271548894,493.1766357421875,497.98999271548894
490.9552001953125,494.6577016771354,494.65765380859375,494.6577016771354
510.2081909179688,490.9550613597563,490.9552001953125,512.4297699818965
518.3538818359375,507.2462869631745,510.2081909179688,518.3538818359375
520.9456176757812,522.0563770856648,518.3538818359375,525.7588478342067
540.5690307617188,518.3539008203188,520.9456176757812,540.5690307617188
557.2303466796875,540.5689560626997,540.5690307617188,558.3411666718882
561.30322265625,553.5278459880277,557.2303466796875,562.0437289467723
545.75244140625,562.0435753455259,561.30322265625,570.1890816974422
536.4962768554688,540.5690009489547,545.75244140625,540.5690009489547
533.1638793945312,540.5688802345003,536.4962768554688,544.2714715810744
533.1638793945312,529.4614092834099,533.1638793945312,534.6448916860703
537.236572265625,529.8315726789983,533.1638793945312,537.6068252758422
540.5690307617188,536.8665596196049,537.236572265625,544.2716231393192
534.64501953125,540.5690094962339,540.5690307617188,540.9392626576542
540.5690307617188,533.1640278597476,534.64501953125,542.0501647011482
536.1260375976562,525.7588883553256,540.5690307617188,546.4931262222456
528.7211303710938,529.4616368351177,536.1260375976562,536.126134393581
525.7587890625,528.7209350598745,528.7211303710938,530.2019474408316
520.9456176757812,528.7209941627034,525.7587890625,528.7209941627034
503.5437622070313,522.0563891576403,520.9456176757812,523.5374017383986
503.5437622070313,510.94885541969165,503.5437622070313,510.94885541969165
503.5437622070313,499.8412610640048,503.5437622070313,510.94885541969165
505.7652282714844,506.13548140020407,503.5437622070313,510.2600939800132
503.5437622070313,499.8412610640048,505.7652282714844,510.57854165676383
507.2462463378906,503.54374531903966,503.5437622070313,508.3570057362064
507.9867248535156,511.6893165967085,507.2462463378906,511.6893165967085
507.2462463378906,512.0595976816617,507.9867248535156,513.9108633455212
507.2462463378906,502.8032390534958,507.2462463378906,507.2462463378906
507.2462463378906,513.5406102127494,507.2462463378906,513.5406102127494
507.2462463378906,502.8032390534958,507.2462463378906,507.2462463378906
507.2462463378906,503.54374531903966,507.2462463378906,507.2462463378906
501.322265625,505.7652426784612,507.2462463378906,507.24625523552737
493.1766357421875,489.8443877990168,501.322265625,493.7986646529657
496.1387634277344,485.4013918324752,493.1766357421875,497.9899988578978
502.0626831054688,499.1006886452709,496.1387634277344,506.5056899501981
508.3569641113281,506.5056985990525,502.0626831054688,508.3569641113281
510.9488525390625,503.5437593681506,508.3569641113281,510.9488525390625
517.9835205078125,514.2810502744518,510.9488525390625,517.9835205078125
509.46771240234375,515.3918225312588,517.9835205078125,521.6860645191629
503.5437622070313,509.4677822211952,509.46771240234375,509.4677822211952
494.2874145507813,498.7305130122102,503.5437622070313,505.7652623136453
499.4709777832031,506.8759796224749,494.2874145507813,506.8759796224749
496.1387634277344,501.6925000270939,499.4709777832031,502.0627531749005
494.2874145507813,499.100766165851,496.1387634277344,503.5437737006705
496.1387634277344,496.1387634277344,494.2874145507813,498.2647184495578
495.7685546875,497.61979028348446,496.1387634277344,497.61979028348446
488.7336730957031,488.3634199227134,495.7685546875,494.6576935546683
502.0626831054688,488.7335716446853,488.7336730957031,502.0626831054688
497.2494812011719,500.581728943316,502.0626831054688,501.6924579847861
507.2462463378906,507.2462463378906,497.2494812011719,507.2462463378906
507.2462463378906,504.2842515845834,507.2462463378906,513.1703570799774
504.2842102050781,512.8000618689241,507.2462463378906,512.8000618689241
499.8412170410156,499.8412170410156,504.2842102050781,511.6893166435728
499.1006774902344,507.24618480537305,499.8412170410156,507.24618480537305
499.8412170410156,503.5437178579483,499.1006774902344,503.5437178579483
499.4709777832031,493.17661407701314,499.8412170410156,503.54373182568935
500.5817565917969,506.875999306954,499.4709777832031,506.875999306954
496.8792419433594,502.8032313593216,500.5817565917969,503.5437376135337
496.1387634277344,488.7336398538648,496.8792419433594,500.9520240403502
497.2494812011719,500.21147582653697,496.1387634277344,505.7652119604881
499.8412170410156,504.654477195688,497.2494812011719,505.0247303082679
495.0278930664063,496.87924965728143,499.8412170410156,502.803239165212
489.1038513183594,502.0627103871847,495.0278930664063,502.0627103871847
487.9930419921875,492.4360486233196,489.1038513183594,492.4360486233196
487.2526245117188,492.0658847977578,487.9930419921875,492.4361076115756
476.14495849609375,488.7335635562733,487.2526245117188,488.7335635562733
473.9235229492188,474.2937760803837,476.14495849609375,481.3286158813853
466.51849365234375,476.1450145071626,473.9235229492188,482.43937839541576
459.85394287109375,473.9235630457273,466.51849365234375,473.9235630457273
468.739990234375,462.81587976049775,459.85394287109375,477.2557512848482
481.3286437988281,468.7400366090714,468.739990234375,485.0311450163574
481.3286437988281,485.0311450163574,481.3286437988281,488.7336462338867
480.9583435058594,481.3285966222096,481.3286437988281,485.0310974768444
477.9962768554688,485.0311166531192,480.9583435058594,490.95513644006815
480.9583435058594,481.3285966222096,477.9962768554688,491.69562326228055
474.6639709472656,477.9962489314949,480.9583435058594,477.9962489314949
471.7020263671875,481.3286385395079,474.6639709472656,481.3286385395079
476.14495849609375,477.2557177661096,471.7020263671875,477.2557177661096
473.9235229492188,470.9614978998993,476.14495849609375,480.9583627502203
468.3697814941406,468.3697814941406,473.9235229492188,477.2557965025298
460.5943603515625,470.2209710282957,468.3697814941406,470.2209710282957
451.3381652832031,470.2210456141828,460.5943603515625,470.2210456141828
451.70843505859375,449.48691607802266,451.3381652832031,454.6704300571512
463.1861572265625,451.3381478180161,451.70843505859375,470.2210274182953
456.1513977050781,469.480510273399,463.1861572265625,473.5532643604072
458.7431640625,468.3697761906708,456.1513977050781,468.3697761906708
455.0406494140625,451.70840149964056,458.7431640625,462.0753983788275
450.9678649902344,455.4108720145145,455.0406494140625,465.0374832118648
452.4488525390625,450.5975870854489,450.9678649902344,456.8918290100058
456.891845703125,457.6323519116258,452.4488525390625,466.5184567225008
459.1134033203125,466.51849634308735,456.891845703125,466.51849634308735
459.4836120605469,460.5943713603109,459.1134033203125,472.4424705577941
458.002685546875,464.66730321295887,459.4836120605469,465.77806272101583
451.70843505859375,459.4836908728512,458.002685546875,460.96467321769467
462.0753784179688,463.5563908976761,451.70843505859375,466.1482233548982
466.51849365234375,463.9266610996887,462.0753784179688,473.5532728811121
470.5911865234375,469.8507106616247,466.51849365234375,476.5152055799897
470.2210388183594,473.5532868095396,470.5911865234375,477.6260410896196
462.81585693359375,472.07221468614506,470.2210388183594,474.6639560615119
459.85394287109375,470.2210617296943,462.81585693359375,470.2210617296943
456.1513977050781,460.59440491898414,459.85394287109375,462.8158933715033
439.8603210449219,459.113456001417,456.1513977050781,459.113456001417
437.6387634277344,437.6387634277344,439.8603210449219,437.6387634277344
432.825439453125,442.8223046282607,437.6387634277344,444.303286892172
435.417236328125,436.8982487793231,432.825439453125,436.8982487793231
456.891845703125,433.1956470311002,435.417236328125,459.1133643286273
456.1513977050781,452.4488967449677,456.891845703125,462.8158933715033
453.18939208984375,457.6323994939442,456.1513977050781,462.8159131835396
459.1134033203125,456.15140854361823,453.18939208984375,465.4077672448697
462.4456176757813,460.9646052404682,459.1134033203125,466.1482093817962
459.1134033203125,464.2969169111787,462.4456176757813,464.2969169111787
460.9645690917969,459.11333400169485,459.1134033203125,462.4455814109695
460.5943603515625,455.4108473854211,460.9645690917969,460.5943603515625
468.3697814941406,458.0026629547879,460.5943603515625,473.9235484516013
479.1069641113281,470.2209806699939,468.3697814941406,481.3285736299066
481.3286437988281,481.3286437988281,479.1069641113281,487.62291708483673
479.1069641113281,479.84747030865566,481.3286437988281,487.6228459983252
484.2906188964844,486.51213772143103,479.1069641113281,486.51213772143103
481.3286437988281,487.2526639321968,484.2906188964844,492.436147451416
483.5501098632813,483.5501098632813,481.3286437988281,491.6956177133264
481.3286437988281,488.3633930812468,483.5501098632813,495.3982635991444
487.9930419921875,481.3285471999211,481.3286437988281,503.5436712821727
492.4361267089844,488.7336256474121,487.9930419921875,495.7684958689864
491.6956787109375,491.6956787109375,492.4361267089844,493.17666103448215
488.3633728027344,490.214638489063,491.6956787109375,492.43612700378895
486.8824157714844,489.4741575576667,488.3633728027344,489.8444107141027
480.5880737304688,485.0310806637921,486.8824157714844,485.0310806637921
486.1419067382813,487.2526662013738,480.5880737304688,488.7336485099608
490.9552001953125,488.7336811208956,486.1419067382813,495.7685521409596
488.7336730957031,496.50905034623145,490.9552001953125,496.50905034623145
488.7336730957031,485.0311716746767,488.7336730957031,492.8064276897194
487.9930419921875,487.6228192227181,488.7336730957031,493.1765547799856
487.9930419921875,485.77155383105327,487.9930419921875,489.4740543055194
486.1419067382813,488.7336485099608,487.9930419921875,488.7336485099608
488.7336730957031,487.2526907126154,486.1419067382813,489.8444326146725
486.1419067382813,489.4741548186892,488.7336730957031,492.436149744733
481.6988830566406,487.9931258522192,486.1419067382813,487.9931258522192
479.4772338867188,492.80634590221473,481.6988830566406,492.80634590221473
473.5532531738281,476.8855009283242,479.4772338867188,478.6923640290608
466.1482238769531,470.2210082007097,473.5532531738281,478.7583189553295
465.7779541015625,466.14817687570775,466.1482238769531,473.1829551440198
469.48046875,470.22097493830125,465.7779541015625,475.0342045445293
481.3286437988281,469.4805429143512,469.48046875,481.698896951468
492.4361267089844,485.0311245858399,481.3286437988281,500.95200947873496
493.9171447753906,494.2873979165713,492.4361267089844,500.5817619343805
496.5090026855469,494.6576460716984,493.9171447753906,496.5090026855469
498.73046875,492.4361050789904,496.5090026855469,498.73046875
498.3602600097656,504.2842801609455,498.73046875,505.0247864684517
501.6925354003906,488.7336743134591,498.3602600097656,502.8032949221276
499.8412170410156,503.5437178579483,501.6925354003906,515.7621008819518
499.8412170410156,496.138716224083,499.8412170410156,503.5437178579483
494.65765380859375,499.8412584316874,499.8412170410156,499.8412584316874
499.8412170410156,493.1766003968444,494.65765380859375,503.5437178579483
500.9519958496094,500.9519958496094,499.8412170410156,515.0216146744998
499.8412170410156,503.9139709705282,500.9519958496094,509.4677373503605
489.4740905761719,498.36019542349874,499.8412170410156,498.36019542349874
491.3254089355469,487.2526546430222,489.4740905761719,499.8412615927848
495.3982238769531,490.21461953788855,491.3254089355469,503.5437319641656
496.1387634277344,499.471011449124,495.3982238769531,514.2811373613858
486.8824157714844,497.2495344605638,496.1387634277344,499.100769933874
493.9171447753906,492.8063853518486,486.8824157714844,497.61973680493503
488.7336730957031,495.3982908272621,493.9171447753906,495.3982908272621
483.92034912109375,482.06911380615486,488.7336730957031,493.1766166223905
465.03753662109375,486.5121589132472,483.92034912109375,487.2526652204849
465.7779541015625,470.2209607888097,465.03753662109375,470.2209607888097
467.99951171875,469.4805242704961,465.7779541015625,479.4772680681769
470.9615173339844,472.0722767733144,467.99951171875,475.0342716359916
479.4772338867188,482.80960281719183,470.9615173339844,482.80960281719183
477.9962768554688,478.3665299864573,479.4772338867188,480.9583625211131
495.7685546875,479.107070617175,477.9962768554688,497.99004346445577
495.7685546875,495.7685546875,495.7685546875,495.7685546875
499.4709777832031,490.9551256487785,495.7685546875,507.98673899102585
492.8063659667969,497.6197172305451,499.4709777832031,500.5817422434762
492.4361267089844,492.4361267089844,492.8063659667969,497.9899843823824
497.9900207519531,490.9551803254737,492.4361267089844,498.3602739160378
499.8412170410156,497.2494755618228,497.9900207519531,506.1354593371413
506.1354675292969,497.2494836101525,499.8412170410156,512.429831162767
504.6544494628906,508.72720316858897,506.1354675292969,511.3190354319496
506.5057373046875,502.06273004457023,504.6544494628906,508.72725608918006
507.2462463378906,497.2495026796534,506.5057373046875,508.7272588689783
509.46771240234375,507.9867000245475,507.2462463378906,509.46771240234375
497.2494812011719,505.39498915257593,509.46771240234375,509.8379962450569
496.1387634277344,497.6197457100913,497.2494812011719,505.0247783573528
502.0626831054688,506.5056899501981,496.1387634277344,510.2082209115269
501.6925354003906,498.73054031796346,502.0626831054688,502.4330417482153
502.80322265625,493.9171174506467,501.6925354003906,505.0247413804341
500.5817565917969,502.0627388318446,502.80322265625,506.50574616972494
493.1766357421875,498.73049344665696,500.5817565917969,505.8541383837892
493.1766357421875,497.2495111990637,493.1766357421875,505.0247665027516
494.65765380859375,496.1387573081594,493.1766357421875,496.1387573081594
492.4361267089844,492.8063798460285,494.65765380859375,494.6576455312488
492.4361267089844,492.4361267089844,492.4361267089844,492.4361267089844
492.4361267089844,480.21786411313536,492.4361267089844,492.4776498587675
492.0659484863281,490.5849358038988,492.4361267089844,492.43617134806425
488.7336730957031,489.4741794416827,492.0659484863281,492.0659516526112
490.2146301269531,487.9931113412536,488.7336730957031,490.2146301269531
486.1419067382813,479.1070361876217,490.2146301269531,488.3633953555966
487.2526245117188,487.2526245117188,486.1419067382813,488.7336066935919
485.0311584472656,481.6989102901036,487.2526245117188,485.1622746213548
482.0691223144531,486.8823827124339,485.0311584472656,489.1038711913423
477.62603759765625,480.21787020759473,482.0691223144531,482.80964219979546
467.2590637207031,480.9584315329774,477.62603759765625,480.9584315329774
456.891845703125,467.9994691395024,467.2590637207031,467.9994691395024
452.0787048339844,463.1862092183812,456.891845703125,465.03756603016507
454.6703796386719,451.7083849685705,452.0787048339844,455.4108858834141
455.0406494140625,454.67039627814137,454.6703796386719,457.262137920721
453.5596618652344,453.9299150215595,455.0406494140625,458.00266943226586
444.6735534667969,451.3381708633517,453.5596618652344,452.8191531719962
439.1197509765625,447.26528940581534,444.6735534667969,456.151394701723
444.3032531738281,441.3412585619235,439.1197509765625,446.5247718644066
436.8983154296875,443.5628118590385,444.3032531738281,444.3033181976043
444.3032531738281,440.2304992166343,436.8983154296875,455.22278010910645
451.3381652832031,448.3760491581869,444.3032531738281,455.0406664723433
451.70843505859375,452.0786882220223,451.3381652832031,453.5596705668657
447.2652893066406,455.0406352274442,451.70843505859375,455.0406352274442
444.3032531738281,453.9298644752015,447.2652893066406,453.9298644752015
444.3032531738281,448.0057540159256,444.3032531738281,448.376007131022
440.9710693359375,450.2274288633015,444.3032531738281,450.2274288633015
433.5660400390625,448.376044646604,440.9710693359375,452.819143017248
426.1608581542969,430.2336118946586,433.5660400390625,438.2762510874208
423.9393310546875,424.3095841161536,426.1608581542969,429.1228436063515
419.8666687011719,423.1989166678305,423.9393310546875,427.641924059665
413.9425354003906,418.0153803565574,419.8666687011719,418.0153803565574
415.4234924316406,414.68298628714047,413.9425354003906,427.6418438158932
415.0533142089844,417.2748027342389,415.4234924316406,417.2748027342389
420.2368774414063,419.12611813359126,415.0533142089844,422.45836574817054
418.3856201171875,418.3856201171875,420.2368774414063,422.0881209068385
417.2747497558594,418.015346866478,418.3856201171875,422.458353661759
425.7906188964844,423.5691305608488,417.2747497558594,432.8253976285401
425.7906188964844,425.4203960979335,425.7906188964844,428.7526437558199
423.1988525390625,422.45834636782337,425.7906188964844,426.9013530863939
422.4584045410156,425.7906524615833,423.1988525390625,425.7906524615833
425.7906188964844,427.641884433569,422.4584045410156,427.641884433569
420.6071472167969,423.1988887289023,425.7906188964844,438.7495196547357
419.8666687011719,429.4931897682914,420.6071472167969,431.1630872057911
399.8728942871094,416.1640004157291,419.8666687011719,422.0881106470911
381.3602600097656,400.9836435549739,399.8728942871094,402.4647468479132
371.3633728027344,387.2843456632551,381.3602600097656,396.1703586830731
356.92364501953125,362.8476641449744,371.3633728027344,362.8476641449744
347.6673278808594,348.33372896372225,356.92364501953125,365.587537070195
339.1515197753906,350.25911520521794,347.6673278808594,350.77745753506105
341.9653625488281,344.11289728111325,339.1515197753906,352.77680799119184
379.1388244628906,340.33631931885884,341.9653625488281,379.1388244628906
381.3602600097656,368.2533430000218,379.1388244628906,404.6862350885662
378.3983459472656,392.0977132453242,381.3602600097656,399.4345816895468
375.0660400390625,378.3982877496522,378.3983459472656,390.6166404876584
377.6577758789063,381.360276647434,375.0660400390625,382.4710359706521
374.6958312988281,380.61985150387534,377.6577758789063,380.61985150387534
372.4743041992188,366.1799405604661,374.6958312988281,382.4710474824712
395.0596923828125,370.25273097759367,372.4743041992188,401.72421886937445
391.357177734375,382.1008188599983,395.0596923828125,395.8001851369499
386.1735534667969,382.84130566166783,391.357177734375,396.1704181176535
400.6134643554688,396.17045674579725,386.1735534667969,416.5343199213734
395.0596923828125,408.7590591289781,400.6134643554688,408.7590591289781
394.3191223144531,400.98364772342296,395.0596923828125,403.9457331046352
394.68939208984375,396.9109107563389,394.3191223144531,398.391923200669
394.3191223144531,398.3919063642411,394.68939208984375,409.86975232273454
388.7654113769531,405.79702454792846,394.3191223144531,417.2747803142647
391.7273559570313,392.4678621006461,388.7654113769531,400.79113054485
385.0627746582031,385.0627746582031,391.7273559570313,406.9077684761081
374.1063537597656,383.7367630759008,385.0627746582031,388.181656006595
370.7726440429688,376.6991473391484,374.1063537597656,382.9959320167652
377.8103637695313,372.624786557622,370.7726440429688,379.2919745849979
372.6247253417969,366.69822241132886,377.8103637695313,373.7951200716932
384.8479919433594,364.40176837579247,372.6247253417969,388.9224824035135
381.5143127441406,384.4775340042544,384.8479919433594,388.5520238791273
385.2183532714844,379.6623734124362,381.5143127441406,401.88647477529895
382.2552185058594,385.2184102235144,385.2183532714844,395.9601204351762
377.8103637695313,385.2183572046404,382.2552185058594,387.07037072397367
374.1063537597656,381.8847496223706,377.8103637695313,381.8847496223706
378.9216003417969,372.9951869559116,374.1063537597656,378.9216003417969
368.9205932617188,367.8835204805524,378.9216003417969,370.4022037747999
368.6244201660156,368.920687766535,368.9205932617188,369.5133442520281
364.6981201171875,364.10546366265993,368.6244201660156,369.3652063135343
364.4758911132813,362.99431051859136,364.6981201171875,370.4023044553829
362.9942932128906,354.3268515759883,364.4758911132813,364.2536199817261
355.5121765136719,369.8837476190901,362.9942932128906,369.8837476190901
355.5861511230469,355.5861511230469,355.5121765136719,355.5861511230469
