tomorrows_average
364.9763157847255
498.4802606018373
487.4378126523375
657.7157202632916
520.2066740841008
624.4209981076076
454.6704213342098
705.5630673525319
558.1762339923444
661.0028736864515
687.6491401639312
668.0371708690673
683.1605894164816
706.9059641145618
594.5444946289062
361.3832562156997
570.343505859375
616.6204114375568
668.7673585320683
607.8397228234412
691.8067217087432
705.5625444124264
383.5516436685331
677.5021524824334
622.3120154692214
519.6468711185337
711.5155162308281
686.6483707344688
489.8444406581041
385.32966119530187
494.1101947324915
735.9154949393545
548.804599238156
677.1739464143736
496.76927306275417
412.0342367692831
376.24780281065193
537.0216655817119
536.8665293107332
558.9366455078125
624.5607299804688
623.662779707509
486.5026515797528
740.1604223204769
672.589147278422
783.7285607293968
730.6890880080942
636.4138137481305
482.8907671319416
394.0633054610197
675.5586693497112
384.9589767479872
487.33343541963575
570.872629432421
514.2597237531388
673.3185249684602
689.4368962120784
433.1957092285156
371.0581756128679
605.4180164169504
532.4901833690948
689.7021505536518
684.7753551949382
643.1013080078508
716.982309483926
620.8061390388677
628.4162943910244
625.9430951773704
382.4403633419603
418.3208935707044
502.0981347762376
620.7694821667683
616.6204802223069
670.6314704663679
701.3081861610654
710.7181299161673
503.7288779493754
379.24200318560025
651.817931334331
658.9940969915174
507.00809363713336
641.569952058966
615.481644227582
500.2749643509459
370.3167297838527
557.6059170278727
676.6778857133523
713.9573133315448
701.5243561276186
521.2509397055217
665.405582666637
725.9035283905263
695.9282925588536
682.2751185007912
662.4137459106396
348.5247045756448
644.7946797921956
759.7040314976489
582.1584218553982
636.4139419206593
631.8937543728143
700.62901362684
605.0119271877554
413.1838076283618
567.1991084669145
655.8314933143752
539.7696804285324
416.1640584716116
464.7763715762154
703.4066828183054
648.9501434343604
658.3225713757338
637.3312868904534
378.1012268066406
651.8468100282842
550.571558629924
573.9557359974913
570.1857330825617
712.8717483392282
683.6186709283813
666.4030802813736
554.541448493582
643.7728077316102
709.1468701249037
545.7275239989788
652.7398358786788
373.7358956910586
626.3110390376589
480.5399572575516
738.9236556290216
460.77960544869296
654.1132131236227
518.848030289147
503.5437622070313
658.923173749361
593.0635347263104
529.461350323758
528.5182874730599
558.9366025526108
617.1777534791382
583.2714233398438
429.85182491649766
488.4042215804627
543.3790215501795
524.8333059192423
653.6218632490951
672.9545498708546
709.2874143275121
616.2398354762742
716.4490380917248
470.5911865234375
376.2478452531494
626.4107912455131
710.4780192152837
480.83967779851525
546.4159009185264
500.0263979999835
404.8497167599061
489.2890317892845
647.9528139257645
697.7276699329942
585.5210633374702
697.723386796621
635.6461592896333
681.8150474313418
466.673654186002
363.2719065123821
625.1853098316548
650.4860531313263
386.2821064371712
637.7508295215266
550.3493856863176
626.3566085367993
539.1707962200628
678.692420529416
699.5167382998081
698.3955652170862
484.7909633064455
596.6251091730661
698.6144690631254
679.1399792153052
538.2142779717614
667.9986723153309
718.6415747478585
622.11240935615
648.78433523531
641.7425635334617
664.1741705837718
675.7586586814965
416.3321869360996
690.7800067752603
494.297688657666
693.9415673828125
466.3740412530093
490.875615950018
554.8957979573021
514.0800306809501
485.55246717856295
594.0598727232658
641.186117808934
627.8456420898438
764.0395678071368
663.8027093496667
515.2541846894055
661.4756516995598
487.0337641947973
622.3304422984369
536.5031483895299
423.9393310546875
686.9746071152388
417.0729494795996
623.8502095438744
680.7077857710678
621.9128071496982
643.9420623339604
658.4904722067113
628.2060602553279
642.9795132645885
699.5153782227703
680.2420626350374
547.4565473681819
416.2820436769538
552.0925090409601
703.3927791849244
370.0202219387518
522.0563354492188
456.9877141867981
575.666797634822
488.7336597673202
687.2279777904962
605.5440665364172
691.2360819785407
671.0793318921758
360.3447545111038
546.5079433996323
633.5905151367188
605.3925613016065
525.203439728506
687.1469348625708
416.5342712402344
476.0467584213151
620.0450794544322
569.1924934555141
